date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-07-22,6290,2032353467.48033,0,0,73.11729375,,0.0007182085184796787,2.03235346748033,,,1000000000,7977,7958,13676654.98473601,27795797.18176036969206491768,1918.72556788,3899.5285610240832919798004,418.87986,851.3119359286751831538,15269218.069224800340038378,31032448.28870233248865052479,,,
2017-07-23,4329,1918521107.30924,0,0,75.91536789,,0.0006968220765856763,1.91852110730924,,,1000000000,5526,5518,13172563.444548726,25271841.00573683844055193003,2818.65831252,5407.6554668622642562036848,350.95,673.304982610177778,15553356.568510090368098348,29839442.86619341989892014044,,,
2017-07-24,5695,1872934474.32799,0,0,58.29914849,,0.0006797916628273715,1.87293447432799,,,1000000000,7378,7366,17152909.191014193,32126274.95886791577855022716,2661.71974405,4985.2266696307188385509595,386,722.95270709060414,19606227.634693918342486844,36721179.6485403647036878073,,,
2017-07-25,2826,1665328238.13982,0,0,119.80301066,,0.0006508511333030295,1.66532823813982,,,1000000000,3994,3957,8347035.642320214,13900554.15991540273591214432,2598.80072503,4327.8562326906967145136946,300,499.598471441946,10283454.468962849607505866,17125327.11278896062817712103,,,
2017-07-26,3792,1694215420.26008,0,0,59.58395346,,0.0006716880885071248,1.69421542026008,,,1000000000,5284,5251,16783042.109173793,28434088.74023649715224198008,3719.05305498,6300.8770345124751101391984,588.9008291091299,997.7248656806340669977605044,19528747.59171166563649728,33085905.30824480478889017656,,,
2017-07-27,7047,1928681425.37616,0,0,43.73325475,,0.0007236677863909862,1.92868142537616,,,1000000000,8948,8966,22865894.744027544,44101026.46741228876808360095,2746.89911811,5297.8933064809116790182576,500,964.34071268808,24628697.492966183042126278,47500911.3858922762354531043,,,
2017-07-28,9982,1823066257.10776,0,0,30.50824413,,0.000652532180956871,1.82306625710776,,,1000000000,12810,12839,32778025.372437064,59756512.03111202924868326602,2693.19753112,4909.8775427107983837934912,500,911.53312855388,34577963.102070644992262136,63037917.77090216101949825894,,,
2017-07-29,2565,1834476194.12198,0,0,151.99443597,,0.0006778162076822403,1.83447619412198,,105.82845764383939,1000000000,3665,3611,6579188.202784817,12069364.13465692066812218998,2431.48819174,4460.5072040357303671884452,322.6813,591.951163138332864974,8780103.860355693518484573,16106891.51374101720090623562,,0.2203402031901034,
2017-07-30,8317,1782993295.1796,0,0,25.65277344,,0.0006485063392239114,1.7829932951796,,87.68754810195315,1000000000,9516,9525,38982139.77350759,69504893.84791804390493101316,4329.72562766,7719.871764085065262427736,825.5635264704863,1471.974232441703297643457839,41240636.603490688999057772,73531778.55296229041423719654,,0.2204103354962721,
2017-07-31,15844,1716090980.28756,0,0,23.2481286,,0.0005994844587364507,1.71609098028756,,33.66346420483669,1000000000,17219,17184,43014214.92050011,73816306.24922082350254681163,2604.35844991,4469.3160453262421276561196,644.00574693,1105.1724535599259839871908,44753295.603191584448547289,76800726.92277999496771404878,,0.21415301163516273,
2017-08-01,2766,1774514774.47065,0,0,129.20984955,,0.0006506276354627747,1.77451477447065,,-33.0629830620743,1000000000,3786,3757,7739348.072140064,13733587.49878348553545825712,2594.71629311,4604.3623976834126304922215,337.28600691411236,598.5190024913021910701336222,9748349.11322243630580516,17298589.52811107248306337803,,0.16638558542403656,
2017-08-02,3028,1759578926.81744,0,0,16.5354797,,0.0006540831394923426,1.75957892681744,,-57.85344894992578,1000000000,4101,4115,60476019.942221574,106412330.2681243369745191275,15060.86590328,26500.7822630347965012572032,297.9,524.178562298915376,61975463.191982722039240448,109050719.0123627124880175937,,0.14107345621373152,
2017-08-03,2915,1797536783.29366,0,0,110.10958557,,0.0006443370048639902,1.79753678329366,,-42.02810522830169,1000000000,3716,3715,9081861.44576905,16324980.00954640653013068922,2852.30064941,5127.1153343268688567357406,301.1482204590289,541.3250034985327786300271268,10596296.912550349159010999,19047233.46701029550415492214,,0.13184329606158537,
2017-08-04,2918,1771835457.58137,0,0,85.31092323,,0.0006194637905831337,1.77183545758137,,-36.04084093571374,1000000000,3885,3891,11721828.36719895,20769151.12868623474100860356,3420.09926746,6059.8531505336974403432202,275.37932934,487.9268600095896890783958,13307606.249693737504909715,23578888.60873880254743419279,,0.1306292885121672,
2017-08-05,3968,1843278328.81825,0,0,100.02680802,,0.0005693658573407705,1.84327832881825,,-43.65669091576449,1000000000,5458,5523,9997319.916604897,18427843.14854088100053417297,2155.76663271,3973.6779160638349560949575,363.94260278959774,670.8475126557738927123670708,11906299.112470665934073328,21946623.13044514230078436467,,0.1265519320304696,
2017-08-06,3795,1737706552.31047,0,0,71.67169998,,0.0005379702063086034,1.73770655231047,,-35.49570819455896,1000000000,5460,5403,13952508.456033774,24245365.36521712831343205381,3122.31814797,5425.6727041253606148402459,494.505,859.30457865028896735,16869884.953505967507241248,29314909.62043112828994722183,,0.12244019506425796,
2017-08-07,3127,1797313109.26135,0,0,93.19045095,,0.000529780410047605,1.79731310926135,,-24.393378387762134,1000000000,4154,4224,10730713.176710123,19286451.46422460944963559765,3104.47118919,5579.7067656553596370048065,303.199717785,544.94482749932218980810975,13113286.303146025388880672,23568681.37814165674800926836,,0.12092300272335353,
2017-08-08,3350,1853475306.24815,0,0,73.74562354,,0.0005410537869416744,1.85347530624815,,-17.064321032769605,1000000000,4638,4660,13560126.717426684,25133360.02034614410439473563,3699.34935143,6856.6526720606143291373545,399.98,741.353052993135037,17238967.977668686547663634,31952001.45181151986920742218,,0.12071935213795279,
2017-08-09,2848,1885035374.01884,0,0,126.78675971,,0.0005631652376516169,1.88503537401884,,23.740106803935383,1000000000,3671,3671,7887258.908689769,14867762.04692544651472832125,2569.36084463,4843.3360807464746999328292,400,754.014149607536,9432123.660653355269782496,17779886.75245164784509602746,,0.09750207389892512,
2017-08-10,2739,1835181187.60246,0,0,152.39504138,,0.0005339435607795088,1.83518118760246,,17.312704020464206,1000000000,3323,3348,6561893.29367681,12042263.12761042600388200095,2513.82467662,4613.3237554638615626164852,201.23601714997972,369.3045529416887904677044221,8416285.017314573863974228,15445407.93327615028761873845,,0.09762168810481779,
2017-08-11,3571,1743303699.86472,0,0,77.88410555,,0.0004762447532001101,1.74330369986472,,-11.568633753173732,1000000000,4778,4767,12839590.220883599,22383305.13681325564093516673,3169.02339377,5524.5702073170924642907944,400,697.321479945888,15106734.518122309414038286,26335626.17831670000842618991,,0.08825411802054754,
2017-08-12,3274,1660659350.36181,0,0,114.02007387,,0.0004289909581113853,1.66065935036181,,-1.4990274906970136,1000000000,4435,4407,8770385.477232633,14564622.64904379728608608895,2532.03369199,4204.8454260343287165989019,270.858,449.80287032029913298,11158672.480613027515738982,18530753.7925550371660298121,,0.08392664395873022,
2017-08-13,4502,1609184946.16702,0,0,35.53532069,,0.00039598024738215484,1.60918494616702,,6.542866908500958,1000000000,6175,6157,28141015.205502454,45284098.03855175770248050387,4910.41300881,7901.7626932397545549914462,600,965.510967700212,30233412.895253981424493157,48651152.9022945663766233439,,0.0815874749830079,
2017-08-14,5766,1617770922.69682,0,0,14.00831209,,0.0003758234087385924,1.61777092269682,,24.261356932322993,1000000000,7647,7607,71386187.97577831,115486499.189383513741583662,9599.37705283,15529.5930720714697272130006,785.9,1271.406168147430838,73022461.240915247533289988,118133614.4993082355676833324,,0.07646742262919047,
2017-08-15,4820,1627250067.82914,0,0,57.59750215,,0.0003911630094737857,1.62725006782914,,31.878682662567627,1000000000,6736,6705,17361864.017150793,28252094.39954893298953353951,2924.15001299,4758.3233069805581121005286,769,1251.35530216060866,19606425.837073073625394021,31904557.77326416205936912184,,0.07560027932914742,
2017-08-16,2665,1605888194.11427,0,0,129.0239462,,0.00036792816851322595,1.60588819411427,,2.883436366441332,1000000000,3452,3477,7750499.263286858,12446435.26540371244837024126,2739.50578496,4399.3399977750100882873792,350,562.0608679399945,9525261.61429962357667421,15296505.17225359872509118561,,0.06247432118625139,
2017-08-17,3138,1517801453.94126,0,0,98.31408109,,0.0003522793348054544,1.51780145394126,,-8.930321020283978,1000000000,4097,4123,10171482.954289429,15438291.61675923796429480494,2989.50213232,4537.4706829957930380275232,400,607.120581576504,12325717.291559398873172292,18707991.6259977849033606673,,0.06209230585820394,
2017-08-18,3165,1436910464.70579,0,0,105.37284272,,0.00034974028472699726,1.43691046470579,,-2.9657854974657916,1000000000,4001,3988,9490111.248834267,13636440.16467209167238462531,2911.41008614,4183.4356198245514936567506,388.9184754,558.841027219681356352566,11610703.423517288653023897,16683541.25184733411972277,,0.05904306238463369,
2017-08-19,4621,1414636974.55949,0,0,63.54699023,,0.0003400297907020371,1.41463697455949,,-17.340119650522677,1000000000,5301,5323,15736386.51319869,22261274.20753015677263359507,3300.75991387,4669.3770183042995935911263,756.5344,1070.221534766179031456,17569945.021527665499401861,24855093.86843047011945256103,,0.05226646910339948,
2017-08-20,5738,1371080382.60394,0,0,54.63958685,,0.0003355712209519953,1.37108038260394,,-23.710858310815038,1000000000,6357,6339,18301748.927464828,25093168.92178972491305740422,3209.11818334,4399.9589866350680715263596,1033.0398,1416.380604229097656812,20342600.164216540672616139,27891340.01631298725930601037,,0.051385290251594405,
2017-08-21,2365,1314035658.60881,0,0,131.13562719,,0.00032911563642823937,1.31403565860881,,-35.34413773811087,1000000000,3007,3021,7625692.738366625,10020432.17980800792315923497,3265.71812788,4291.2700709995257984746228,275.73529412,362.3260088106681353731972,9865734.46432591563829435,12963926.8844901398814448669,,0.04524381890818818,
2017-08-22,2181,1265616441.58746,0,0,105.50333748,,0.0003106317598987647,1.26561644158746,,-34.03166445416337,1000000000,3073,3034,9478373.138254706,11995984.88327608704302045559,3790.31157111,4797.0806431360130550742806,375.95,475.808501214805587,11499805.306737813871980484,14554342.67126210093827256592,,0.044729478422238164,
2017-08-23,2488,1398749846.83736,0,0,76.04171427,,0.000337298866841836,1.39874984683736,,-25.317737165405518,1000000000,3333,3313,13150676.698651254,18394507.01804608058058949805,4890.86732085,6841.099915940786748886956,401.7,561.877813474567512,16203443.433988375575958693,22664564.02152906689654688931,,0.04926156026252834,
2017-08-24,2134,1389353837.21658,0,0,147.31209351,,0.00032117725297474946,1.38935383721658,,-16.571772134933884,1000000000,2616,2621,6788308.930945682,9431363.061420963273546049808,3232.32926289,4490.8490645436610806867162,241.3436805677389,335.311768684760593466520191,8471934.998036344563628805,11770515.39817123446680648238,,0.044861359758308704,
2017-08-25,2222,1371286298.18858,0,0,83.08688086,,0.0003150114377038899,1.37128629818858,,-19.060688399467345,1000000000,2897,2909,12035594.424409773,16504245.72474799084874554899,4836.3681541,6632.045382712924828300178,480,658.2174231305184,14068994.960289547744719027,19292620.0183292420045614065,,0.04466074315202852,
2017-08-26,2411,1380948391.70794,0,0,137.7949057,,0.000318045868436226,1.38094839170794,,-28.39935234827043,1000000000,2841,2846,7257162.338013453,10021766.65904311156227736692,3117.97761645,4305.766174817983705739613,316.880155,437.5951404114127419307,8873764.296414041387175466,12254210.53352831021943072427,,0.03660709958602172,
2017-08-27,2650,1367748257.77588,0,0,122.99953025,,0.0003147937060425409,1.36774825777588,,-24.975395027837795,1000000000,3156,3119,8130112.350494773,11119947.00291139042886254548,3017.99818389,4127.8617579863174106465732,372.13,508.9801591661382244,9413136.335539624462143776,12874800.82314115273255019594,,0.035598615721575855,
2017-08-28,3044,1349526080.34593,0,0,104.27876957,,0.0003081275851355537,1.34952608034593,,-26.435345159011874,1000000000,3570,3561,9589679.703285553,12941522.86174787336047981135,3130.70770785,4224.9717016836014453765505,497.2,670.984367147996396,11148450.147669492000171038,15045124.22971641403416548761,,0.03547811876784421,0.1574203990083989
2017-08-29,1976,1308902648.7441,0,0,87.62898343,,0.00028451579850308066,1.3089026487441,,-26.58959221648363,1000000000,2493,2495,11411749.411043068,14936869.0309181948840012109,5466.87536252,7155.607642356289910211132,425.48889537,556.923542160994226804817,13639854.029481606245747853,17853241.06767135986568996674,,0.03551736102024243,0.1573137927215528
2017-08-30,5092,1263215720.81676,0,0,55.43500422,,0.00027541244161716064,1.26321572081676,,-26.389932974003106,1000000000,5614,5648,18039143.57233782,22787329.75064774227867303786,3467.10865163,4379.7061545188152859053188,495,625.2917818042962,19582229.664424891014031815,24736580.36074582898892740327,,0.03544707374935534,0.1525130326336749
2017-08-31,1943,1297182974.31733,0,0,100.23388721,,0.00027364672922075697,1.29718297431733,,-26.899285766482915,1000000000,2515,2487,9976665.854136877,12941561.08643941968542545318,4675.98015438,6065.6018445074563085094054,304.1345343752885,394.5181398935529803313092997,11629162.643936573267029118,15085151.78728162935969412023,,0.035173566310961246,0.11923827877495057
2017-09-01,2757,1321369167.00736,0,0,70.87211599,,0.0002686711065087188,1.32136916700736,,-24.904240050355252,1000000000,3366,3356,14109921.595817138,18644415.34560405134632926014,4788.68627509,6327.6223943752508810146624,388.89528,513.8742321866940292608,16070831.139192192169354754,21235500.75551032933690866875,,0.03556747946266272,0.102460970890405
2017-09-02,1940,1235696068.24032,0,0,72.02122689,,0.00026892071491453466,1.23569606824032,,-31.256145647482597,1000000000,2560,2608,13884795.40231578,17157387.08696288147143756825,6023.52760134,7443.2493739128836842740288,380.08,469.6633616167808256,15709359.984306003154770486,19411994.36717874319857390367,,0.03656669772803652,0.09596588957279183
2017-09-03,2388,1299332817.2378,0,0,62.57944902,,0.00028091882744516405,1.2993328172378,,-26.667410809610725,1000000000,3173,3158,15979686.872421544,20762931.56252137391527129116,5604.16906908,7281.680784804655402987224,491.378195,638.463814438575049771,17697965.920140188317812481,22995547.918394324217703119,,0.03831187962181204,0.09546800389529897
2017-09-04,4166,1024801705.1396,0,0,21.77910269,,0.0002342535884504262,1.0248017051396,,-44.40331179954718,1000000000,5954,5962,45915573.952084,47054358.4785590856269309264,8389.16457603,8597.230162212273505963788,543.96355,557.45477357379006158,50016199.202312979699444191,51256686.22713224294826368646,,0.055416530797159164,0.09685810730269526
2017-09-05,7870,904211867.642012,0,0,17.72302905,,0.00020300880153279255,0.904211867642012,,-47.965215045097004,1000000000,11071,11151,56423763.50726378,51019036.58029418383210269393,5677.42164035,5133.5920248120488556143842,930.8,841.6404064011847696,63308928.711541948811199125,57244684.66867834192334726097,,0.058284526615368475,0.09513959923973704
2017-09-06,14165,939754168.669165,0,0,13.07873777,,0.00020396110629005232,0.939754168669165,,-47.713385952246234,1000000000,18901,18922,76459977.84336865,71853582.91465768107159098268,4286.46191952,4028.2204577105508497356008,899.2332,845.058148305712984278,81108432.441135250277369746,76221987.50077819029435364463,,0.05844949164521012,0.09436583046034812
2017-09-07,11936,985859118.798834,0,0,17.17997763,,0.00021269370518223126,0.985859118798834,,-46.8102372081539,1000000000,14588,14584,58207293.47776282,57384191.05565237141640794455,4321.11058971,4260.00627820381053260039814,601.639295,593.13158520345173458203,63019076.84035791705814957,62127931.56135126414395496611,,0.059059194448821725,0.0945158864172741
2017-09-08,14434,857814556.819213,0,0,5.22674623,,0.00019740488221474335,0.857814556819213,,-54.493450433750866,1000000000,17884,17887,191323618.10518655,164120184.6739489568442259892,10963.21931111,9404.40911467166229867235643,869.4604,745.8357876978556626652,196099103.817836988756375962,168216665.8341426765263493311,,0.06237960211300778,0.08287378404951458
2017-09-09,10836,804137524.203169,0,0,17.34177904,,0.00018547346136708195,0.804137524203169,,-56.18211816710479,1000000000,13137,13168,57664210.67314085,46369955.60582943644050675335,4718.31448458,3794.17372804211261543763402,1079.9,868.3881123870022031,62130765.13297256746923958,49961679.65087713658593816558,,0.06277211178984955,0.0830359850124529
2017-09-10,3852,755476963.450336,0,0,56.29755487,,0.0001772652983903833,0.755476963450336,,-56.664064700318086,1000000000,5237,5255,17762760.786500666,13419356.58148022518870692192,4094.53361949,3093.32582559761870093664864,500,377.738481725168,21516774.170402540338019029,16255427.21350233367485400787,,0.06294928170324758,0.07694035442293576
2017-09-11,3790,731208899.953939,0,0,65.35429974,,0.00017357878747292996,0.731208899953939,,-55.96876025208724,1000000000,5046,5049,15301212.070885217,11188382.44631391241963425602,3574.84035447,2613.95508310295806143275733,392.97663,287.34800932990610344557,18049368.949710229981050631,13197859.21458040059999844983,,0.06283582069171745,0.07473949508687174
2017-09-12,4288,848624424.217021,0,0,47.2658948,,0.00020378466100309315,0.848624424217021,,-47.26371097129684,1000000000,5649,5650,21156904.02634334,17954265.49757039020243721799,4326.3990157,3671.4878736314988975862297,399.656805,339.158526027539239477905,24444154.43870880578838698,20743906.48602119845634079053,,0.07058069011101338,0.07655161909045256
2017-09-13,3025,729747267.033167,0,0,69.56148703,,0.00018773475795487424,0.729747267033167,,-54.89180471752576,1000000000,3823,3841,14375770.88483559,10490679.51470374473976987201,4524.37796543,3301.65245529762302378941681,382.05,278.79994337002145235,17378135.765200516545242686,12681647.08078641128480353749,,0.07421704013096628,0.07662603071892353
2017-09-14,2899,588914411.938738,0,0,54.43989272,,0.00018134567543598827,0.588914411938738,,-63.8092249260503,1000000000,3707,3719,18368882.63350108,10817699.71407998554167141684,6217.87219738,3661.79454863027135400410644,413.47923421575854,243.5038800670531568715526803,23124266.702049784728926596,13618213.92635218934166141176,,0.08144607704299385,0.0808833251297264
2017-09-15,4318,660720073.914049,0,0,54.39061397,,0.00017861050386403982,0.660720073914049,,-58.85640878763231,1000000000,5511,5542,18385525.131230075,12147685.52365494059447119382,3776.37210098,2495.12485368645811406866802,363.31449889,240.04918256064647336590561,20928654.183649311864412558,13827981.93914234416936490128,,0.08581750188455445,0.07599768691046765
2017-09-16,3396,629448292.354174,0,0,66.91101316,,0.00016960618297795672,0.629448292354174,,-58.528943906352715,1000000000,4420,4444,14945222.808616083,9407244.97573604567109902858,3932.95631175,2475.5926343346078997577445,340.0538,214.0462837185478145612,17478057.849422535421656294,11001533.66698648176823243113,,0.0857442727833479,0.07538956443434369
2017-09-17,2874,630700635.559425,0,0,104.22066174,,0.00016991515858942342,0.630700635559425,,-56.10717222464087,1000000000,3710,3710,9595026.392316412,6051589.243843417808843228783,3267.55755748,2060.850628229638386393249,343.9776,216.94689093820566888,12122638.53826680342235434,7645755.830742051782168961938,,0.08578998380034746,0.07422174927820842
2017-09-18,3219,706748790.930129,0,0,68.4241944,,0.00017320455457069163,0.706748790930129,,-50.04027155799412,1000000000,4019,4048,14614713.533823429,10328931.11981990140390256219,4241.197179,2997.460978354523900906091,320.69827907,226.65312098609559491310003,17168366.180597047385575888,12133722.04038267998452097338,,0.0895780135797843,0.07320155786281347
2017-09-19,2743,659535511.343712,0,0,90.42729456,,0.0001680030137999297,0.659535511343712,,-51.89665611791996,1000000000,3421,3431,11058607.966261333,7293544.659777815280995778288,3776.6097862,2490.8082664870838510343744,370.4604,244.3317893465960850048,12957548.176467441660882916,8545963.162327237109503080023,,0.08996263897877438,0.07304778749037986
2017-09-20,2071,611884391.828325,0,0,132.12026338,,0.00015706350221835597,0.611884391828325,,-53.434719383784724,1000000000,2558,2568,7568861.690038935,4631268.332042181868165085834,3840.55352917,2349.97476048031268751974025,372.7005,228.0496187766126416625,9862541.462902098304560777,6034735.184909489170966684135,,0.0903827761786652,0.0710765812601119
2017-09-21,2127,542064436.648315,0,0,79.01510424,,0.0001498556682103264,0.542064436648315,,-57.16992772562241,1000000000,2721,2734,12655808.148021983,6860263.514086690989981459909,5678.58432406,3078.1586125815365262129589,395.313295,214.285278553764158847925,15525249.541992058022005497,8415685.646804435404994266417,,0.09204170811139856,0.0721120974217971
2017-09-22,1885,573258132.676896,0,0,139.30407549,,0.00015839300392219156,0.573258132676896,,-59.01639353362148,1000000000,2282,2386,7178540.875305479,4115156.937522389425236005513,3652.09827249,2093.59503604013510093539104,312.47685,179.1298955357585298576,8713906.478165480621121204,4995317.755994250647190442321,,0.09025813072758522,0.07279238209143332
2017-09-23,1580,573825830.309184,0,0,115.63514094,,0.00015198266236273367,0.573825830309184,,-58.6983664680567,1000000000,2109,2146,8647890.181557959,4962382.763855135794175785995,4969.6218436,2851.6973807264277480916224,393.08359089630363,225.5615179269870313844456415,10664808.476359203485911018,6119742.579035243462396427181,,0.09033703266157174,0.07169439754877939
2017-09-24,1454,548643675.665039,0,0,96.98514996,,0.00014921377563566568,0.548643675665039,,-59.99058136949391,1000000000,1927,1952,10310856.872465348,5656986.413765516780481382569,6973.65006402,3826.04900392566733842579678,480.481899745,263.613355566617564999515055,13612564.924964019387052471,7468447.655661245404416861596,,0.090324628410115,0.07162928197378567
2017-09-25,1522,567613815.088404,0,0,110.37399134,,0.0001448460715568116,0.567613815088404,,-58.896811894151504,1000000000,1866,1891,9060105.445502456,5142641.01702487320383383912,5945.25874604,3374.61099852746519678492016,439.95473,249.72438276148870795092,11242484.288758868755517157,6381389.398213863690466834816,,0.09084405905990392,0.06929708243139139
2017-09-26,2765,556499230.739858,0,0,87.15411281,17.456869836371105,0.00014305558398753824,0.556499230739858,,-59.312744317087166,1000000000,3209,3220,11473927.824530534,6385232.007915894574890331824,4427.55433959,2463.93058404075501428037822,386.90951325,215.3148464895578961541185,14256724.973479579049557162,7933856.48061110818723134689,,0.09078568458025682,0.06913633569381786
2017-09-27,1786,640963381.973295,0,0,130.98037982,20.072196842444097,0.00015232788827834336,0.640963381973295,,-52.50455761410746,1000000000,2297,2325,7634731.258060701,4893583.16762381617600427098,3919.20970486,2512.0699070896249413517137,414.33627,265.57437689340028990965,9112162.563789653691658052,5840562.533977066865547927496,,0.09600365331238407,0.07213183640496422
2017-09-28,2640,802066688.708893,0,0,61.46821508,25.003731596919092,0.00019152597390002267,0.802066688708893,,-38.72220447575068,1000000000,3576,3601,16268570.65388513,13048478.59438831640809403146,5541.66532947,4444.78516074087945576397671,437.28706971,350.73339201751456318793103,19955536.851421396808269657,16005671.36382784821555728305,,0.1062052462190277,0.07857135119765639
2017-09-29,2350,706482357.993516,0,0,80.35969166,23.485660705329277,0.00017003144098847955,0.706482357993516,,-44.072706953272856,1000000000,3091,3072,12444049.738861265,8791501.602499303513556093558,5013.9706691,3542.2818212160951519815556,417.3286230252239,294.8353096530473155582606482,15402917.89546409620623273,10881889.75476799967248396419,,0.10806853385160663,0.07987084115071467
2017-09-30,1899,716678277.961167,0,0,99.34519268,24.631903990868796,0.00016534107779008546,0.716678277961167,,-44.75118066220888,1000000000,2623,2585,10065912.330834704,7214020.71537069239181640794,4924.60155485,3529.35496197478349612050995,415.82479311,298.01259665963334038915937,12730095.019281196301098187,9123382.576700476782967271472,,0.10791261676061309,0.07971279487015041
2017-10-01,1404,701597597.019524,0,0,98.35208011,25.49633385129714,0.00016010581564178397,0.701597597019524,,-46.90374086686888,1000000000,1786,1815,10167553.130725192,7133530.844085132881887902649,7013.57016631,4920.70397521091930099703644,408.0951768766028,286.3185954518821402368103931,12729629.851846784105885271,8931077.715003703034094356304,,0.10767052160619067,0.07971181952848488
2017-10-02,1529,653905304.209954,0,0,89.09971372,24.064121039401098,0.0001490594552205574,0.653905304209954,,-47.08202761046728,1000000000,1827,1823,11223380.617533576,7339028.116972394398660748416,7540.73042349,4930.92362153748370629341946,430.61693744,281.58269947466193024327776,13746751.562019177523618967,8989073.762060810609864202194,,0.10772173773877952,0.07987625506215026
2017-10-03,1305,628148088.563717,0,0,107.72971727,23.6016814789557,0.00014585827469868438,0.628148088563717,,-51.656105331113544,1000000000,1498,1481,9282489.78376621,5830778.214784975543941816603,8003.52093382,5027.39637635872834641020894,345.14579,216.80266826431406930143,11853214.502985675605001485,7445574.033386180942649502135,,0.10691607871198047,0.0799321841739926
2017-10-04,1282,599358974.225241,0,0,125.53893828,23.39867818074093,0.00014213985621510544,0.599358974225241,,-41.51463924978584,1000000000,1536,1532,7965656.024360887,4774287.423792052566633008549,6683.91164372,4006.06242659216368582313652,422.544425,253.255793132594278831425,10239752.638174737595378509,6137287.637536616081860406367,,0.09920100825174762,0.07966943224639803
2017-10-05,1174,610322538.790862,0,0,143.79160699,24.109352147305174,0.00014129730597749752,0.610322538790862,,-32.50226405649259,1000000000,1463,1459,6954508.826638227,4244493.483117301470112887482,6251.66581018,3815.53254894108876281057516,393.02909502,239.87451509128133690570724,9121180.417047226219191994,5566861.98890175655894420551,,0.09728744139294444,0.07963095789084468
2017-10-06,1218,600001923.714528,0,0,151.99921883,24.333011341093883,0.00013742865495200023,0.600001923714528,,-36.15331075740562,1000000000,1468,1451,6578981.179751808,3947401.363932759727132483867,5732.27427014,3439.37558934329194891459392,356.2824,213.7701253856289507072,8317529.965969481352789202,4990533.980134921422510404186,,0.09679780192770673,0.07934728768853304
2017-10-07,1195,582347624.86064,0,0,152.42571222,24.195832551967385,0.00013119317987339045,0.58234762486064,,-40.92993473852841,1000000000,1436,1438,6560572.920680352,3820534.058083234929137986145,5457.86654772,3178.3756208710828829097408,478.77288712446443,278.812253664603150657813387,7848412.095624924642538608,4570504.142814693046740042841,,0.09609532903251394,0.07909766277457113
2017-10-08,1335,595376457.007964,0,0,109.38245054,24.973250278473166,0.00012940885234297278,0.595376457007964,,-30.59380348876017,1000000000,1652,1650,9142234.381035807,5443071.114917495516406368167,6380.21736666,3798.63121070271277472808024,442.196149555,263.27317682461967677005602,10527358.654983195887147744,6267741.49765602044615528183,,0.09353615198952675,0.07914118702181307
2017-10-09,1492,555982628.955852,0,0,104.09213215,23.85180351800526,0.00011637437902200665,0.555982628955852,,-30.859758160548107,1000000000,1851,1852,9606874.020080242,5341255.073731887463877715476,6451.32692001,3586.82570124081932542539852,408.8930329383014,227.3374234147685975482204698,11947857.455852327456492664,6642801.198694554444068705897,,0.09361297437862603,0.07939123525915409
2017-10-10,1495,553793408.500613,0,0,130.41914498,24.899556608420582,0.0001168074894430522,0.553793408500613,,-26.696188594370213,1000000000,1776,1769,7667585.921700692,4246258.542549940569658684524,5568.12617339,3083.59157252312336115928807,370.04559804,204.92881303921935729159852,9850015.200720227311545607,5454873.491789704397073674603,,0.09314099690474323,0.0793087351062105
2017-10-11,1490,612262812.438715,0,0,57.33563796,27.611965063186762,0.00012715825413267835,0.612262812438715,,-16.26704591843955,1000000000,1827,1828,17441159.382896785,10678573.29596426852852698303,11316.10172708,6928.4282692646009181559022,504.4604,308.862343267959144386,20685833.957110810711582555,12665166.87622093800636712542,,0.0951866440006846,0.08068996844902691
2017-10-12,1739,591438771.377835,0,0,103.48254638,26.854500564225226,0.00010965425821800072,0.591438771377835,,-30.30618086163111,1000000000,2149,2180,9663465.337458558,5715348.066438785232730872262,5410.05511189,3199.71634846259726039095815,477.006054335,282.119874715681204824664725,11793920.14391640615883629,6975381.639646218202895621469,,0.09068334446897351,0.08070069665413455
2017-10-13,1824,581833341.320317,0,0,91.47407397,26.504749773725415,0.00010363828069812411,0.581833341320317,,-20.269198994633193,1000000000,2135,2123,10932059.288113525,6360636.583114898273027684987,6199.62614043,3607.14919222316772305411631,402.46668338,234.16853516109149320023146,13161806.296134492885609428,7657977.735090717688333776672,,0.08682274571907071,0.08064902404778754
2017-10-14,1499,582325695.851675,0,0,101.68241394,26.601148924559627,0.00010064846768819267,0.582325695851675,,-1.1187900913092785,1000000000,1830,1832,9834542.289642261,5726906.682198654742727467637,7117.65599992,4144.793982986263618131866,421.263061435,245.312305386743290172653625,13039545.791857351739756845,7593262.576833112854993473939,,0.07753518650456225,0.08062756937452124
2017-10-15,1413,569721392.934,0,0,137.73110212,26.1299758128132,0.00010012915718824163,0.569721392934,,-13.77265268194147,1000000000,1706,1702,7260524.1996481605,4136475.960454565512770797907,5047.20322658,2875.49965266813681298572,384.96391715130454,219.3221791087701957640381204,8590339.891645723867191237,4894100.408844908431260920766,,0.07447614937393522,0.08062820584899358
