date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-05-17,629,232314,4813021644.3843695439238,0.374766061060612,9.576847796347269164554818843,0.000625,0.0159713765322761875,1014.11696123,25914.950136915299652143537,0,0,184.0238596,,0.0034877138106370535,25.5542024516419,,,188345602,3030,2332,1023484.68512442,26154334.8498243916233347852,456.671486998623,11669.8756326551639277293891,21.309680905,544.5519000262575823279195,1064957.90768079,27214149.9753518720245565891,,,
2019-05-18,673,232526,5434353095.0521996555158,0.0037935229971456,0.1094548703117043748081479782,0.000625,0.0180331828741486875,11.96097801,345.111206092801677852579,0,0,270.34674109,,0.003964432797836008,28.8530925986379,,31.343419959922546,188345602,3404,2925,696681.60687901,20101418.91504792250959610048,268.083624974222,7735.041655559743273379812214,45.54599788,1314.142894329005484287652,784144.6030496,22624996.84251226782914613984,,0.05840702743131525,
2019-05-19,827,232589,5534522454.2339425149964,0.000661371319570561,0.01943435036380410072821089193,0.000625,0.018365581660336375,4.00460334,117.674991452841268557588,0,0,83.63410215,,0.00357492094559592,29.3849306565382,,20.79717647410382,188345602,6146,5859,2252019.17823228,66175427.3895496891825002931,413.790699132495,12159.21100032882708553982881,50.001,1469.2759177575665382,2424399.70621729,71240817.25092665064012838548,,0.05575630017686326,
2019-05-20,4567,232250,5529573083.2707208032036,0.19628282961106,5.762599390696314641768813508,0.0001,0.00293586525225618,1014.38966343,29781.113651119784783374974,0,0,201.27899066,,0.0036785039238831914,29.3586525225618,,17.74417964268903,188345602,7999,6280,935743.97099274,27472182.09445800200759400133,170.469898724599,5004.766522211803003892157718,0.68158,20.010270386327671644,1070550.96399048,31429933.75949007236756041166,,0.05566070333509423,
2019-05-21,801,231989,6124298038.0938527593614,0.000339786862842915,0.01104860424337877223898931884,0.0001,0.00325162784427207,2.72509064,88.609806031891955704248,0,0,263.53830454,,0.004072777864704572,32.5162784427207,,34.37713779699614,188345602,13383,2619,714680.17648646,23238739.61612650460608911172,299.901844383013,9751.691877443543662152583469,13.60060653,442.241108919365383386171,785442.93043911,25539681.02702460680663408658,,0.057941942235242495,
2019-05-22,761,231715,5903605620.0488580589832,0.373847199811402,11.71806724664651970911606226,0.0001,0.00313445366250116,2002.32560219,62761.968173042862185735404,0,0,310.63654504,,0.004087759097019291,31.3445366250116,,31.246368870135477,188345602,8353,2323,606321.45511072,19004865.05624828979899928435,281.419151661425,8820.95290623122997434989753,9.9843,312.95325702510331788,653736.68930949,20491073.60117513861066724008,,0.05842215136044685,
2019-05-23,641,231736,5967934318.9897029661454,0.255635971141053,8.100102519733651631794481873,0.0001,0.00316860826885127,1032.76932341,32724.414179728574958192307,0,0,343.00394858,,0.004012180799420947,31.6860826885127,,38.98989269205689,188345602,6216,1803,549106.22102481,17399025.12416886051900870009,351.113457113217,11125.41003513895150914924236,10.70622536,339.238342038811649422072,633057.56317513,20059114.29335552161778932915,,0.0574723281604462,
2019-05-24,796,233765,6420676235.4558921018496,0.293055500633641,9.990222594037783257418946157,0.0001,0.00340898654774848,5204.37263575,177416.3630474205008565616,0,0,349.06168671,,0.004268115324515134,34.0898654774848,,47.821720427648565,188345602,34600,2196,539576.84033862,18394101.90190984978001790298,280.948584416749,9577.499448856755789399512915,9.52321475,324.6451097406990402608,616963.09137918,21032188.78968940830526948646,,0.058582268900117654,
2019-05-25,779,235673,6639813358.1090368249314,0.000160122245668492,0.005644845509692708633487040404,0.0001,0.00352533496275057,4.02931619,142.046892405839186327283,0,0,257.0961202,,0.004373001098772644,35.2533496275057,,60.79421161286952,188345602,51040,1958,732588.2703207,25826190.42662529440368007799,425.322615635582,14994.04687348639471435482782,10.9975,387.69871252849393575,832781.68141447,29358343.77828637650319398748,,0.057435763390023035,
2019-05-26,776,235403,6367477451.3553894543634,0.000147392785041641,0.00498296867715085274457399701,0.0001,0.00338074124574217,4.83610467,163.496185265953259529339,0,0,307.58208674,,0.0038718794973699533,33.8074124574217,,51.060771667502415,188345602,66509,2199,612342.55869422,20701717.44700845173889989257,304.000799759827,10277.48042486653506522365805,16.51383707,558.290101080150266082419,668497.75867186,22600179.45428152504419194336,,0.05838206461715383,
2019-05-27,964,235097,6355415747.5769742548386,0.190710797362673,6.435225414988417273527493869,0.0001,0.00337433721843793,5004.63274439,168873.185340083365247707127,0,0,125.54905955,,0.0038271734703974373,33.7433721843793,,53.97821171885986,188345602,51629,3078,1500175.33123928,50620974.5438315235033265789,518.456354486764,17494.46573080336644902940559,22.1767105,748.31699622673235829265,1595808.65911026,53847965.51941277569740836162,,0.05809290650991599,
2019-05-28,1448,233210,6238825713.9776535499098,0.00112960474255447,0.037417423288067723639442525,0.0001,0.00331243503842349,25.18566734,834.258869630941371818166,0,0,302.95576201,,0.003799044876793805,33.1243503842349,,48.14067257145462,188345602,41658,4313,621693.41408803,20593190.47982314332327279825,151.950857618818,5033.273448950716600380772348,14,463.7409053792886,655364.04890996,21708508.3853243733225135896,,0.05838889216526432,
2019-05-29,1869,232954,6334311073.9159421836672,0.149308410008442,5.021438806653186705051259891,0.0001,0.00336313192697536,3034.3948166,102050.70086756002099918976,0,0,385.89862346,,0.003885548371522753,33.6313192697536,,57.437381461742554,188345602,38508,3392,488070.15767228,16414443.29871542822198515021,183.958979746212,6186.783180382991852495773363,2.64127701,88.829630403170172044736,623988.85929915,20985568.54785907123468918944,,0.05732390194995898,
2019-05-30,1895,232393,5976530842.7175556010254,0.437120533442464,13.87058854766376129966410745,0.0001,0.00317317249739527,5034.75430419,159761.438891981671962471813,0,0,508.91219841,,0.003836215571166621,31.7317249739527,,45.536914014214446,188345602,19798,3458,370094.49289423,11743736.66289419816198612292,133.358187460014,4231.685327505992027922777338,2.49701988,79.234748086652374079676,461152.61223673,14633167.86251577082253622267,,0.0588478303146676,
2019-05-31,2968,232076,6188075109.2791934084844,0.51849360661325,17.03505336643777916248860915,0.0005693,0.01870429212205679646,5024.72154169,165086.702174181183843726918,0,0,505.78542741,,0.0038398834190531846,32.8548957000822,,52.037850599627376,188345602,14495,4718,372382.42106579,12234585.60466062312311460794,80.2810783540017,2637.62645601085263576338894,3.99645885,131.30323868642045391747,378766.12767418,12444321.6194592020587208176,,0.058840069543654366,
2019-06-01,6596,235018,6213436006.8122931906228,0.0467232004787975,1.541377197692515080207798842,0.000625,0.020618466600869625,3184.46645183,105054.104285834648825876262,0,0,118.48256921,,0.0038562582756391907,32.9895465613914,,42.66367006008781,188345602,74376,34307,1589648.19266361,52441773.06810784900795374695,47.02140883,1551.214955979505713046062,9.23868,304.779864025795499352,1613163.47277057,53217531.4961005668687521711,,0.057975733764398706,
2019-06-02,9409,235226,6260240378.344946764791,0.0030778493764601,0.1023017088818423002563219296,0.0007202,0.0239380430050287591,249.27194315,8285.313100627303530255825,0,0,143.24662455,,0.003801086978807618,33.2380491599955,,42.515470061214614,188345602,83724,46828,1314834.48626095,43702533.29159888393311382572,29.08080316,966.58916504423248198578,8.1650125,271.38908686697775744375,1361795.8505865,45263437.42767197375101236075,,0.05797808432615506,
2019-06-03,11138,235292,5811598720.9423398833684,0.0137348225530915,0.4238021824471195484864356643,0.00076676,0.023659174347324279592,1298.27036701,40059.477493680251548580642,0,0,127.92479739,,0.003775176969608424,30.8560362399242,,36.271196227340724,188345602,96837,57705,1472315.03078015,45429805.94633742239330286463,26.83527656,828.030266043748420436752,6.704456,206.8729373049772422352,1548529.6336417,47781486.49424483982897795914,,0.059633843768382745,
2019-06-04,11969,235721,5475892592.7472142608954,0.0302620796525092,0.8798288680523653532008344168,0.0007961,0.02314552634516019797,3359.45398638,97671.562300102674149009526,0,0,122.02932438,,0.003800506209818815,29.0736419358877,,27.83041936114085,188345602,110932,68612,1543445.42145733,44873579.53103569480176122184,23.55819365,684.922486836403321253105,7.17,208.458012680314809,1616374.78299357,46993901.67495323748222134209,,0.06097856892731414,
2019-06-05,12420,236266,5834869150.8369384536348,0.00380828315206785,0.1179790430235411352165400086,0.00087953,0.027247477030207546222,473.34293782,14663.969194525950010863668,0,0,114.48612516,,0.003972483343474798,30.9795879960974,,40.96330825274782,188345602,126837,74315,1645139.10949745,50965731.80849756816187525163,23.65638566,732.865081223586669323284,8.2999,257.12748240880881026,1758024.30035159,54462868.51201964771036788487,,0.0612425960960856,
2019-06-06,11830,234251,5879034037.962940308345,0.0682995478191092,2.131907313694643602331619537,0.0002,0.0062428153092345,4063.61819659,126842.089442779710317051775,0,0,299.47215494,,0.0040137877323202864,31.2140765461725,,49.04514437439751,188345602,82554,31007,628925.25697566,19631321.11305946130569866135,20.78764815,648.867240569001159205875,0.5,15.60703827308625,644562.60619326,20119426.52851685835884829735,,0.06020715215909329,
2019-06-07,1252,232594,5948116936.0212819218982,0.00140563703997314,0.04439123289623220231498139997,0.0001,0.00315808645004691,37.76665599,1192.703645456019693324909,0,0,673.87414264,,0.003935825140268852,31.5808645004691,,54.09026888832994,188345602,43204,7238,279496.70433002,8826747.547774036806291212382,40.29212524,1272.460147640371015950084,0.0830206,2.62186231934764496346,291634.40249862,9210066.548984185355202102642,,0.05984725631956652,
2019-06-08,943,232714,6003783312.4775497868772,0.048233684976292,1.537517148714526454511182311,0.0001,0.00318764189273586,1007.4569781,32114.12068520633857104666,0,0,919.48745769,,0.004014760854397769,31.8764189273586,,70.88818247190798,188345602,32570,6427,204837.59775638,6529489.078156138929559697868,34.80171918,1109.354179973970816357948,0.0711542,2.26814108764105929612,223670.64919616,7129819.315531060254522062976,,0.05624798130775878,
2019-06-09,931,233787,5692029813.1668375546066,0.000259434687704845,0.007840427179104536422468671688,0.0001,0.00302211984390633,5.54100606,167.455843691312286023598,0,0,1430.74671019,,0.00395872912624196,30.2211984390633,,55.1090716071316,188345602,33485,5988,131641.47130891,3978363.027236827083925344003,24.66810236,745.499616536685706919388,0.0695574,2.10210798830530158342,147712.5969273,4464051.70368930516387019809,,0.057489200347127956,
2019-06-10,2401,235789,6039862321.6116944339688,0.121630330179686,3.900438558780232240219271378,0.0001,0.00320679764086644,5029.53578326,161287.034844115104904477944,0,0,675.78219103,,0.004011855707188781,32.0679764086644,,48.74965786280106,188345602,63544,12082,278707.55474223,8937587.290390373460680577612,23.44815158,751.934771694226876549752,1,32.0679764086644,283300.56736466,9084875.910811156509898360104,,0.055799237120684166,
2019-06-11,8991,236612,6035858058.496004029518,0.0227890921218949,0.7303155681317535193395223491,0.000625,0.020029197637224375,2166.9236135,69442.7861112958476564465,0,0,176.35566081,,0.004045034073641147,32.046716219559,,54.09046964987606,188345602,109923,42751,1067987.27713047,34225485.19629968561600886273,26.37371123,845.19083944440634394757,4.607616,147.658962400699561344,1127502.5288069,36132753.5775098708627141571,,0.055094480115004084,
2019-06-12,9315,236369,6582339408.0772607425702,0.0143640008021999,0.5019959454002742693822822195,0.000625,0.0218426238062531875,1165.27956508,40724.421070650829622981908,0,0,146.22569644,,0.004289829909409702,34.9481980900051,,49.103207528689026,188345602,88566,38560,1288047.22138348,45014929.44219051193438225575,35.78582974,1250.650266568715704331674,5.01,175.090472430925551,1379901.59490278,48225074.28337632722982420418,,0.05322470716303636,
2019-06-13,11508,230845,6598000694.510330455819,0.0137713272911352,0.4824281855609196405953055444,0.000625,0.0218945937164434375,1284.53432441,44998.971436452963355264895,0,0,59.50763802,,0.004255107176315349,35.0313499463095,,48.55695288337188,188345602,98700,46279,3165066.00277325,110876534.7463167151656028209,68.6997211,2406.64397106796262428045,5.85166274,204.99164521272030165803,3179354.39272744,111377076.3349712782212673827,,0.053246205743392214,
2019-06-14,11431,235056,6142543652.0964212215788,0.0457154146116173,1.490923742544016651316408561,0.000625,0.020383219686543375,4256.88226239,138830.346134472238094185866,0,0,43.27233822,,0.003749497981669338,32.6131514984694,,20.832182727788712,188345602,100362,45813,4352563.54881853,141950814.424334331129473358,94.89074928,3094.686382071916139152032,5.001,163.0983706438454694,4347229.89661902,141776867.217111566961764928,,0.05021635799509814,
2019-06-15,11145,228529,6196024640.9444707957076,0.0273736829182315,0.9005148624323233377723873947,0.000625,0.020560689283258625,2276.14910833,74878.711325982889744850954,0,0,47.42844152,,0.0037169411442383553,32.8971028532138,,25.046153666041803,188345602,86920,41416,3971153.08809557,130639431.5849375687138960429,95.70054323,3148.270613745743611332574,5.001,164.5184113689222138,3963533.69825203,130388775.733575900730727874,,0.049853708837145336,
2019-06-16,11769,228794,6090611933.531803701142,0.0255609972195186,0.8265768515166775096860194406,0.000625,0.020210891138606875,2259.84776418,73077.65944266579351796278,0,0,47.7236748,,0.0035852724483665405,32.337425821771,,26.544453433698408,188345602,92488,44557,3946586.31775323,127622442.2995614285591395703,88.43908808,2859.89245053207185058968,5.00075,161.71138217822132825,3940580.44777693,127428227.924707625755345543,,0.049599617381769615,
2019-06-17,14593,235086,6376395511.0764345574638,0.0381604616224174,1.291913342313067996804168527,0.000625,0.0211592261890074375,4332.853294,146687.7166264511074597986,0,0,34.77982825,,0.003624484797953181,33.8547619024119,,17.334950444827257,188345602,125098,59332,5415368.94977941,183336026.408496311442451959,91.18751465,3087.131596948447001584335,5.0006,169.29412236920094714,5410337.6189325,183165691.9006219129748532968,,0.04537205335917453,0.05188679291294652
2019-06-18,11975,230929,6463372574.8027295840424,0.104495618262628,3.585929833741087665783057634,0.000625,0.02144784808541325,9284.01770016,318595.522008511008813105792,0,0,45.64214833,,0.0037930864845119863,34.3165569366612,,16.78284130653787,188345602,96923,43222,4126571.79603234,141609735.9917640637788468232,95.22132918,3267.668164390028535333816,5.00075,171.6085221010084959,4115656.2899731,141235153.4065896839973518137,,0.04533383885202394,0.050383743291321836
2019-06-19,10491,232874,6637400181.4718014300744,0.0813415088314713,2.866518462582406067052220824,0.000625,0.02202533570929825,6229.70213688,219538.049493943485616391136,0,0,42.94480222,,0.003795403965517248,35.2405371348772,,20.034586423185587,188345602,82541,41455,4385760.14462798,154556543.2414267286042769841,105.60124482,3721.444589568468557836104,5.001,176.2379262115208772,4377699.60419985,154272485.4671420343750340084,,0.04548416410486606,0.05039621915306139
2019-06-20,11673,234809,6916627819.1326054164046,0.112185119369372,4.119781451137417406900976276,0.000625,0.0229519157392264375,9209.27644903,338192.859323806422110555569,0,0,31.84436209,,0.0038466683883002545,36.7230651827623,,12.937479138186427,188345602,95773,47862,5914566.65023196,217201016.6242603366570885431,123.35763848,4530.070598692666931173304,5.001,183.6520489789942623,5904143.29299547,216818238.9970414972729759868,,0.042294680129738756,0.05037834539617667
2019-06-21,18288,235882,7294824724.5865347807996,0.0239045297276887,0.9258477640861364750070788143,0.000625,0.024206912210599875,2146.9136239,83152.23938798102020661922,0,0,27.56426994,,0.0038410385388661645,38.7310595369598,,23.56558337523506,188345602,103787,56579,6832961.74444972,264647848.1380507995608527613,120.738516,4676.3306516001734036568,5.0004,193.67079010861378392,6831264.49678533,264582111.9377123445054214397,,0.0424931875334516,0.05065776729262236
2019-06-22,8524,237093,7128637079.2629835084484,0.0313828436998982,1.187799985113584055902960744,0.000625,0.023655440462790125,2133.34294903,80744.267387987637199139726,0,0,93.31821045,,0.0035421299941554778,37.8487047404642,,19.448986839214637,188345602,79078,37088,2018315.62243145,76390632.06647417405200567909,54.31469707,2055.740932470185994179894,4.999875,189.238792614228441975,2014423.48482385,76243319.69935486494170423117,,0.04283802280804296,0.05031921383556405
2019-06-23,8660,237208,6988479300.0258053519126,0.0304797470052261,1.130937376578860239419908915,0.000625,0.0231903453870726875,2128.12641565,78963.178570042416472620095,0,0,125.28059042,,0.0034373802542372847,37.1045526193163,,8.843353001268369,188345602,77769,39298,1503390.12107957,55782617.85495720844619129799,38.11908507,1414.391597780009364937641,5,185.5227630965815,1498003.80503055,55582761.00769207798104161296,,0.0411383808503605,0.05044963953251172
2019-06-24,8874,236297,7036538431.6331304785782,0.0652736870116432,2.438606489106231861766883713,0.000625,0.0233498232667556875,5198.20061255,194203.304973093850901914205,0,0,134.77016771,,0.003395039509359328,37.3597172268091,,5.974943151671335,188345602,90324,41603,1397531.85145577,52211394.78584654666710688351,33.34787865,1245.867316477944393515715,4.9,183.06261441136459,1387371.79535599,51831817.96295024892490627151,,0.040737339132766066,0.049862626383272685
2019-06-25,7742,237178,6763114789.1478425206924,0.10492018344726,3.767474455561052983443127812,0.000625,0.022442503028116375,8356.78769138,300075.572910594081065958956,0,0,137.36697923,,0.0030621863334397027,35.9080048449862,,6.213407755503523,188345602,92771,38723,1371112.64331043,49233919.43901275592455566607,35.07621739,1259.516983983909202750018,4.246011,152.4657835598647000482,1358256.3659425,48772276.1689966390535624935,,0.04065596363774773,0.05022788757552141
2019-06-26,9604,237072,6674767601.0865592751896,0.0132476137266398,0.469481325580859124490146241,0.000625,0.02214933455509675,1102.32069058,39065.071620258730429941784,0,0,2.06404831,,0.0027550078595518545,35.4389352881548,,5.024877461892877,188345602,106665,39003,91250578.55377954,3233823348.374079335438532593,2339.42581999,82906.760246064089924054452,2.33841702,82.871009448499788714696,91244625.25725182,3233612369.883682269690046742,,0.040745052997847905,0.05016131574086116
2019-06-27,8856,236295,6334659974.2779727089858,0.0470465563846663,1.582324909596548034518879163,0.00034779,0.011697280791585120891,4138.2150996,139181.29904827219842384084,0,0,123.72242663,,0.003027343269081637,33.6331717173729,,1.536094526340262,188345602,113045,40532,1522323.85936439,51200579.77145636191211461103,37.35768097,1256.457299026843804723713,2.29502,77.188801754805152958,1514181.52496504,50926727.24042275103243314342,,0.04177496587762177,0.05073295489040872
2019-06-28,7593,236222,6469001667.7632746726596,0.107693702291928,3.698895712648941109908941534,0.000625,0.021466527486806125,9136.73370245,313814.31226123331199454001,0,0,118.06360654,,0.002779241464056104,34.3464439788898,,2.12636531858967,188345602,106116,39239,1595289.24721353,54792512.75954478912079293899,40.28142717,1383.523781684134496155866,3.15362,108.315632660706451076,1580602.92076066,54288089.67077560231519831527,,0.04185853191105005,0.050292197158410365
2019-06-29,8497,237711,6679326122.340485752648,0.0134768663789869,0.4779319755629835946909324756,0.000625,0.0221644614057025,1100.14355625,39014.543029176675807225,0,0,170.80379227,,0.002969030014611345,35.463138249124,,11.759251280017919,188345602,97472,39605,1102701.52378485,39105256.5855018322706769714,27.67448778,981.42418611583273370472,3.8184775,135.41519548366938871,1096048.08854647,38869304.89181156903391079228,,0.04070840817073072,0.050362976629478196
2019-06-30,8441,237209,6032904015.3622819798746,0.0161123690135422,0.5160958083788839874191977361,0.000625,0.0200193950353108125,1104.16453613,35367.529652427501207097449,0,0,168.75689586,,0.002954179135008772,32.0310320564973,,-2.5075825870993067,188345602,80887,35767,1116076.47820837,35749081.4509949097501217424,31.06642142,995.089540384674370892166,4.99925,160.131137008444127025,1111152.69487764,35591367.58928905007279049037,,0.044566719184902244,0.0522855419124576
2019-07-01,8181,237946,6242880488.41541716316,0.0815933725589048,2.704484034259513497589498384,0.00032738,0.0108512977876565404,6141.45155914,203563.8087748050970932812,0,0,141.64845249,,0.003135977722598601,33.14587875758,,0.4738840405025766,188345602,93605,32453,1329669.32353986,44073058.1857256138244071388,40.70703626,1349.2704884543728098508,2.04861,67.9029786815659638,1321065.44760928,43787875.1572853483476783424,,0.04501882729484749,0.05179770215438885
2019-07-02,4213,237697,5993641560.1958779730118,0.0294333133781411,0.9366437466243349301442535105,0.000122,0.0038823538356042798,2120.022696,67464.5757818338200879864,0,0,91.43188024,,0.002955817030976036,31.8225724229859,,-4.258603536555423,188345602,91109,28572,2059955.47176939,65553082.1885074998573800216,71.89852186,2287.995918995484897621774,2.0098621,63.95898223746452924439,2054284.56656276,65372619.39686562886237894508,,0.04560527740593122,0.05214632269276482
2019-07-03,16415,238113,6138809267.8798769991316,0.0402337418907671,1.311351393278234971992599021,0.00005,0.00162966621006629,4102.99676428,133730.303735168772686082424,0,0,173.14368556,,0.0027270127440093455,32.5933242013258,,5.630301792145763,188345602,121021,45153,1087799.4273169,35454999.40055626231971674602,23.86800794,777.937720828238352926852,0.3437538,11.20407904883770878804,1077712.1626541,35126221.91309704454446680578,,0.043676476640307126,0.05199939441022929
2019-07-04,7241,237969,6222292468.2527712045808,0.0351660349378279,1.161765138173814918501906174,0.00005,0.00165182844785852,5185.93517228,171325.504926443578265316512,0,0,97.6036321,,0.0029557607837570987,33.0365689571704,,13.630652224518784,188345602,168387,49240,1929698.700187,63750624.1752899149534708648,38.88529418,1284.636702597426824388272,1.7425,57.566221407869422,1914711.88527246,63255511.23091736442827464718,,0.04214886879325443,0.05200775146041392
2019-07-05,7359,237921,6152357293.500718067753,0.0267246292436292,0.8729668540024878686789879538,0.0000504,0.0016463288991076956,3226.94553191,105409.001687100942506277115,0,0,177.04172291,,0.002970000964348323,32.6652559346765,,5.441221293167134,188345602,138856,41601,1063848.673079043,34750889.18189292903412913459,25.19725888,823.07491016750013955232,2,65.330511869353,1048231.16669471,34240739.33878724737817811132,,0.04071174728914053,0.05178835179025628
2019-07-06,7040,239350,6128171758.9795512510258,0.0624684078128257,2.032524935660435606769431618,0.00033022,0.010744317131706783438,6197.61567593,201650.863916871223643832897,0,0,137.17995885,,0.002902943489187615,32.5368455323929,,4.237732243219614,188345602,121083,42800,1372981.91064458,44672500.34541237060570881548,31.4405337,1022.97578845289341409073,1.5826995,51.49604915569547663355,1345654.84247317,43783363.74946603293198414849,,0.04070954884365042,0.051307297262719175
2019-07-07,6865,238847,6234013183.319975513245,0.0901914232225871,2.98522776970390512066049527,0.00023503,0.007779210679289946175,9211.97158511,304905.193942063759158410975,0,0,30.70132778,,0.0028891644838259325,33.0987987886225,,4.806500113797881,188345602,124062,41924,6134770.56571917,203053536.5691026330215261433,145.70677795,4822.719325505547593873875,1.7505,57.93944727948368625,6108610.95869878,202187684.9999453078428686306,,0.04076909813506192,0.051180378201521735
2019-07-08,8986,234577,6311264195.9492333476144,0.0377128081876484,1.263716771275638511234996844,0.000457865,0.015342577423593335228,4275.42563862,143265.042926066263030254864,0,0,129.31931337,,0.0027199659255366156,33.5089544376472,,5.121452048954723,188345602,134788,46465,1456438.30832319,48803724.91484573845364079857,31.01516804,1039.285852728331610235488,1.6584984,55.57454732051078096448,1441119.78291999,48290417.14505796845000144753,,0.040792441587938974,0.049393400026889175
2019-07-09,6842,231174,6138261429.6627654351166,0.0926090470899657,3.018167325139661209786571582,0.0002,0.00651808310306366,9345.0863328,304560.24661247411437173024,0,0,196.68726364,,0.0025908368471089824,32.5904155153183,,7.839586775594566,188345602,121260,37965,957589.213041779,31208230.34601823531131238326,24.81218546,808.639433984539130531918,1.1268531,36.72461075372452384173,941994.621139109,30699996.11611840181478471339,,0.039861462031120565,0.04942489460902647
2019-07-10,5503,233751,5873437560.7470471065762,0.12769685311183523,3.982144979717930897315676793,0.00028079,0.008756257195122418399,10164.41411399,316970.776095405103317987319,0,0,203.74996088,,0.002575776145528928,31.1843626736081,,-2.755439644197687,188345602,100358,32191,924395.77013168,28826692.94973557515459771461,28.22665644,880.230291488295693901164,1.175649,36.6618647928646891569,908644.29755606,28335493.31629404918629222009,,0.0392471211825149,0.04835843791845993
2019-07-11,6775,228541,5511897980.668566267125,0.03510372123079287,1.027303680634706287523880699,0.00037427,0.010952939889856436875,3184.15324168,93183.634959287561453885,0,0,263.13999808,,0.0025910263630461415,29.2648085335625,,-8.68078859293117,188345602,109761,35897,715761.96463356,20946636.8506076670112738575,19.69075509,576.246177590121232708125,1.224263,35.8278222897248269375,706839.03528833,20685509.03176100485666957562,,0.04087688061420608,0.048893735486946026
2019-07-12,17233,226802,5993652190.8956953324064,0.02199523777694484,0.7029653180017994854542321804,0.000355795,0.011371168061688987376,2192.1333778,70060.33545328562422072384,0,0,112.85848925,,0.0027054102601086452,31.9598871869728,,-8.550686634361652,187536713,124190,48946,1661697.88598731,53107676.97498561753109811517,33.83147701,1081.250188608263854695328,0.478511295,15.293167005892261657776,1655915.47361073,52922871.72776156545183429814,,0.04098529040415972,0.047807915339846796
2019-07-13,6237,234777,5889555186.8394387447665,0.03241941125506209,1.018125510771492570638779422,0.00040230500000000005,0.01263431283154376657274059253,3200.50911792,100511.38667431295380377336,0,0,153.17512566,,0.00276771504169035,31.4048118505705,,-10.352264760841875,187536713,122061,35986,1224328.76871891,38449814.62485801364963763816,33.81998706,1062.11033040802896361773,1.30026405,40.834547846310793140525,1217046.05442031,38221102.35254902114272028686,,0.0410565562553294,0.04789730349010127
2019-07-14,7421,234936,5407096029.3216735546132,0.0017582786181516705,0.05069504089393470713847734822,0.00019796,0.005707622325472444944,175.36367626,5056.120598598192497021064,0,0,180.8383764,,0.0028038498071303233,28.8322000680564,,-11.593333537822756,187536713,126419,36655,1037040.45971926,29900158.01329488851483784626,28.14510138,811.485193923890277557832,1,28.8322000680564,1031658.69114441,29744989.78502483455000042472,,0.04192117168991524,0.04616111955344543
2019-07-15,6978,233744,5314322025.2598991144539,0.0675461546174913,1.914089307971099246075272191,0.00018712,0.005302513419687761736,7259.92824445,205728.232910251913890489335,0,0,129.58599076,,0.002593494051275996,28.3375022428803,,-13.860188937239688,187536713,132535,39830,1447198.9749421,41010004.19831582982782973063,36.04224665,1021.347245282819979025995,1.071676965,30.3686483993306527622895,1435562.68400948,40680260.77791390287998770524,,0.04191643922813944,0.04609206927834703
2019-07-16,8742,233157,4707660759.0427957223136,0.04676170584609087,1.173840812905492713981127954,0.000333795,0.008379125334593499024,5309.23055836,133275.538215827872337265792,0,0,157.05918406,,0.0026504313734658047,25.1026088904672,,-22.372890690739517,187536713,140488,41967,1194051.2369357,29973801.19597545991626935904,28.24593626,709.046690679845852820672,1.324392,33.2456943936636359424,1185397.20701605,29756562.46757608467780239856,,0.046961176616050156,0.04858660560015875
2019-07-17,8510,232609,5176812257.5510505182291,0.02640146767007997,0.7287929881324504354931222817,0.00026309,0.007262404864902937063,3207.56711017,88542.517714095036271664819,0,0,124.18313679,,0.0028531881908336527,27.6042603858107,,-18.462695246886078,187536713,145253,50206,1510162.47338456,41686918.14018731519582846279,29.91342148,825.737875564422880593836,1.020725,28.1763586823066267575,1501833.23884503,41456995.78114364098986821582,,0.0496978767130102,0.047574115303218915
2019-07-18,9820,232610,5469216209.4615402643195,0.06700992602921982,1.954240147281603608673778125,0.00027329,0.007970077292992462435,10232.95178406,298428.10441078456515191109,0,0,10.10730827,46.23285439191836,0.0027306873904149524,29.1634428372515,,-15.016407703491092,187536713,182165,61672,18554565.46722765,541115009.373534240855850804,300.57232682,8765.72387167474592853523,1.0643748149999999,31.04083407466263750462821627,18536896.53953793,540599722.6108595614280011994,,0.05084396800022005,0.048055689685669
2019-07-19,11017,230968,5454778409.5178658859757,0.04021791804211665,1.16979671608031725947115581,0.00013139,0.003821669494796746271,6238.40235711,181453.017615004222675736379,0,0,73.49738321,45.79182290109142,0.0027616688607159374,29.0864563117189,,-17.46307327724488,187536713,173357,72645,2551610.74862487,74217314.56438963755024098904,34.93754432,1016.209356502422804131648,0.537438,15.6321669072575821782,2538037.90724538,73822528.70657921117811188368,,0.05048861513247793,0.0480566939356465
