date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-03-22,8154,132,210754287,1596623.38636364,2.45243779,1168432800.525505386006435711,476437284.1796189591285853428,91985486055.7932,0.000406732804557406,0.02687193956267428248511181148,0.0000112,0.0007399593043139304,2.32041065,153.304415205056700314175,603586.277427674,1650,3.40535883088316,109011.861796248675,1650,109011.861796248675,116.20586021,53.21855762180789,0.016583749568673287,66.0677950280295,,-0.10014113526424533,17685360.92402953,5705,9669,152189.92305881,10054852.6419810394723269149,42.7993565178798,2827.659113754841024558911854,0.2,13.2135590056059,413826.97817138,27340635.97089557199175469571,,0.0410756030129719,0.03615658507517182
2019-03-23,8877,158,344416293,2179849.9556962,2.46192666,1174291983.951890623434442408,476980895.0226143042433601575,111647226111.804,0.000498992504994007,0.03312895176432212323871844655,0.00079176,0.052566278223426850872,3.74693472,248.765298798294918804384,876902.166720047,1975,4.07565618189362,131123.5721573052825,1975,131123.5721573052825,84.00082401,54.28692026507663,0.016673886616014006,66.3916821049647,,3.1779783297752098,17687335.92402953,7509,14542,210561.45736725,13979529.34108453941861618608,48.6017447410686,3226.751586595666387608043278,0.07788709,5.171054919360775035723,706766.57202462,46923421.57227420841343263091,,0.04075565902226279,0.036094962851469785
2019-03-24,9179,142,264933789,1865730.9084507,2.41500125,1152302512.687091606882165882,477143650.989810210543528768,112459952105.284,0.000373635746744251,0.02433934705097332870109725344,0.00000733,0.000477490217245600285,2.69690282,175.68140701392524436689,793838.864919821,1775,3.66256395124926,115626.8943534707375,1775,115626.8943534707375,156.77691983,54.672618069798794,0.01640578585622444,65.1419123118145,,0.19866758704949952,17689110.92402953,7218,14718,112829.81540573,7349949.941318280431589997085,28.7000227943192,1869.574368214618683909644188,0.00344127,0.224170908581277884415,422406.93548679,27516395.55138275872782568046,,0.04087714720646148,0.03615234545245713
2019-03-25,9540,150,340736748,2271578.32,2.35708041,1123604590.633578319081900877,476693365.0975537321699819628,121504497456.432,0.000421621498422713,0.02677837477074110196466542843,0.0000112,0.00071134370176637936,3.47500439,220.707364860448127714767,906003.199465782,1875,3.86849553178616,119086.5572153536875,1875,119086.5572153536875,66.5904321,53.578505038730725,0.01625101052834601,63.5128305148553,,-5.68476942413116,17690985.92402953,8242,14704,265668.58582277,16873363.86448288059345799518,66.528615532566,4225.4206827078341303839277,0.013136795,0.8343550343433985307635,978236.76279085,62130585.718535963583211914,,0.04057628248102462,0.03625025396403407
2019-03-26,5930,148,37331380,252239.054054054,2.33344742,1114943322.231100491989979727,477809490.3613800603515635523,123830482621.804,0.0000772953001395998,0.004870891195766429989773711746,0.00000232,0.000146198637611456544,0.4983228,31.40263553910617977776,911035.708565562,1850,3.81651648666966,116580.81016430802,1850,116580.81016430802,95.57867117,53.65805217509069,0.016084854462887214,63.0166541428692,,4.204478220165212,17692835.92402953,6447,8087,185112.80506106,11665189.61394918526206959335,141.042511248998,8888.027150819845560827345062,0.00033701,0.021237242612688349092,1140610.78847065,71877475.56868029106527098898,,0.035378550838152896,0.036254560774152275
2019-03-27,8106,132,163144113,1235940.25,2.40674042,1149648245.52484912192154634,477678538.8852837855418108618,128125770702.526,0.000295531092252082,0.01920128130226204819911143982,0.00000389,0.00025274154301872161,1.88046434,122.17775292629355783866,840729.992272721,1650,3.40360269646813,107203.99639611585,1650,107203.99639611585,67.8088313,55.507919217119465,0.01613409269433079,64.972119027949,,-3.4259880954739605,17694485.92295883,6363,12367,260946.62868456,16954255.41883524310774476744,76.3921154212266,4963.357615944753015073262243,0.03370805,2.19008343680005628945,944741.29141431,61381843.63638880197662855019,,0.02987500610899025,0.03648499532826199
2019-03-28,8716,138,320467985,2322231.77536232,2.35750749,1126074794.916373308255896378,477654811.9369615175025875658,111549014935.515,0.000469362894956812,0.02986728221649548796563069014,0.00006829,0.00434554312767342248,3.36908686,214.38735175000483304432,765228.162092234,1725,3.55796505185552,109768.0757832282,1725,109768.0757832282,115.14532816,54.737786077567556,0.01586503597311513,63.633667120712,,-12.936655364221478,17696210.91898143,7178,14074,153685.87855243,9779596.03695950243263093016,74.6355276426986,4749.332321394181506571633403,0.03311601,2.10729315670616979912,1050420.41604334,66842103.09130170438920365808,,0.025496151390188203,0.036384846190266475
2019-03-29,13217,131,547228680,4177318.16793893,2.34465157,1135130316.830620211530022523,484136035.2137408195903082651,100089560882.005,0.000583214333672431,0.03740704834219883955534778203,0.00090287,0.057909587928081431684,5.7329969,367.71128520381480256508,651787.756670793,1637.5,3.37717606033377,105028.354283820865,1637.5,105028.354283820865,62.38254323,55.414671096998354,0.015684084618936278,64.1394529977532,,-4.178657137671371,17697848.41898143,9830,17632,283698.73211087,18196281.49374732284280329728,51.7615333124626,3319.95643298633143391135903,0.03025854,1.940766204110635112328,912659.35536534,58537471.82641495971938515409,,0.020138401605575777,0.03453238970353058
2019-03-30,11088,159,160939813,1012200.08176101,2.36295668,1144868293.745692482301588946,484506678.2830783716259407569,91202891949.5975,0.0000724883663290947,0.004688723254582845224740767915,0.00000324,0.00020957105414515338,1.90397943,123.154005004872922751535,720861.535620819,1987.5,4.09855494322554,128556.31793626306875,1987.5,128556.31793626306875,90.23890036,55.79260951544583,0.015807464938047938,64.6824241188745,,-2.4064927972154186,17699835.91897597,26266,33848,196144.18891197,12687081.61565668460009597776,15.0803669572483,975.4346913969954957386130384,0.00113372,0.07333175787205039814,510440.26076894,33016513.43440547388933735803,,0.020150462606501388,0.0342903523093727
2019-03-31,22723,156,718777463,4607547.83974359,2.36323403,1145561480.721671550442756422,484743137.9407395077135294071,107638073693.753,0.000393619905446293,0.02547289882436137661895914695,0.000006,0.0003882867477773478,7.28511721,471.452411441280950989273,834711.955853943,1950,4.0207807464049,126193.193027638035,1950,126193.193027638035,162.69320172,55.86438600452166,0.015805919542957333,64.7144579628913,,-2.2488688890703683,17701785.91897597,18508,50746,108804.7056158,7041237.54773845205711496254,9.0549048720776,585.9832607020454695143339649,0.00066577,0.043084944677954140801,459500.20263845,29736306.54758600654045055048,,0.020151769652592324,0.033853540180738884
2019-04-01,6261,155,65132589,420210.251612903,2.39877183,1164698219.401909805957171423,485539393.3352584515931506625,125324131488.483,0.000208706687427014,0.01373046231539534214010324442,0.00000259,0.000170391748512180034,1.07233496,70.547115376501403966096,965633.936945709,1937.5,3.99456929669758,127464.8697846906625,1937.5,127464.8697846906625,135.23978155,56.910572087128266,0.0158969739029807,65.7883198888726,,-0.22347925667331237,17703723.41730688,5138,8169,130906.18170108,8612097.757181531769231402408,142.146743180624,9351.595411528311523549524502,0.00318732,0.209688427748201415432,1161196.74504252,76393182.91677494420136186295,,0.020382758109554623,0.033579737412779156
2019-04-02,17979,128,115808054,904750.421875,2.83504325,1386085560.720312556025703627,488911610.9813888356446066245,128235318929.91,0.000189964865663967,0.01487166041167124384819012547,0.00000431,0.000337414269476995763,1.47773669,115.686646342390661243537,815950.371846065,1600,3.29844299499857,125258.19748565968,1600,125258.19748565968,74.1808051,67.55148551543552,0.015964692522501447,78.2863734285373,,21.592850811150612,17705323.41730688,7779,13033,238677.96249599,18685232.10112349376180281543,170.085749535937,13315.39650304302876110769495,0.025,1.9571593357134325,2216727.57370187,173539562.6241600348872603748,,0.037351670654907874,0.04034449883523168
2019-04-03,14650,145,42743847,294785.151724138,2.93663273,1459361548.553886055728452239,496950652.0976956919219897218,117544556758.533,0.000102094911591356,0.008414313244967407397449730432,0.0000034,0.0002802163652131648,1.09129251,89.94059427545626459872,847259.883444486,1812.5,3.73613498585839,149380.047632018,1812.5,149380.047632018,28.20427122,69.8634936376218,0.01661548311981298,82.416578003872,,31.942457820887572,17707135.91730688,10689,15989,627817.53088297,51742572.50621461535623885984,144.712002701761,11926.66805876622106831921859,0.05,4.1208289001936,2313800.21119846,190695495.5916133864876404371,,0.03755404416263286,0.04076962839176132
2019-04-04,11365,152,13637650,89721.3815789474,2.94082601,1468372015.955187777135298775,499305981.5550487805560965316,120670087246.385,0.0000323882284040996,0.00268551989266816330821569384,0.00000304,0.000252066286919164912,0.30969624,25.678941213692946442872,911778.47113381,1900,3.91607992243223,157541.42932447807,1900,157541.42932447807,40.84227025,69.72155541994533,0.01688291353828169,82.9165417497253,,24.947585442248183,17709035.91695022,9562,14123,433595.77733547,35952262.37394109325083844639,85.2249015409014,7066.554106732378985280164385,0.00219997,0.182413904353143168241,1203631.28446215,99800943.6493813492559207474,,0.036284582813006894,0.040547079612605556
2019-04-05,9070,135,62439656,462515.97037037,2.95077248,1487681172.418990697318663842,504166682.9350971309758464557,124746595450.504,0.000110392162046543,0.009272819477384643000005141804,0.0000041,0.00034439546388490732,1.29026359,108.380714051672162322068,837160.230855092,1687.5,3.47776590204391,141748.133001410025,1687.5,141748.133001410025,76.16856186,70.73632279556902,0.016688879507305653,83.9988936304652,,27.194265759121215,17710723.41695022,11688,16370,232520.12359956,19531433.12918206151630131531,33.9449020435516,2851.334216052851644246968204,0.000961635,0.080776276076332402602,555678.04645294,46676341.11678520728798210769,,0.03622249671734481,0.04047618192026874
2019-04-06,9258,136,35643413,262083.919117647,2.95461983,1491683502.771710637724540953,504864784.0596566073439329034,109858534382.192,0.0000333748273092369,0.002810720934855312176084172859,0.00000331,0.000278757586014421934,0.45706826,38.492823202843555371364,742709.24167464,1700,3.50319087000936,143168.54870831338,1700,143168.54870831338,58.62845261,70.488418204308,0.016695248954412625,84.2167933578314,,27.50025461160727,17712423.41695022,13695,22199,302113.09747443,25442996.3006984467306017511,48.1404012827226,4054.23022699013086818022377,0.00051077,0.043015411543379544178,1068668.76807516,89999856.80895399957848980802,,0.036207239137116654,0.0402099274329119
2019-04-07,16514,132,161402645,1222747.31060606,3.02589597,1529662236.1170224965963846,505523736.9568687356804142061,104841989555.347,0.0000865732245896626,0.007475852063871833844347387412,0.00000261,0.000225381161198370582,1.69839352,146.661265789037559780624,687947.511148014,1650,3.39983913256067,142482.34328632623,1650,142482.34328632623,92.04242947,72.56208053992933,0.01664117792489772,86.3529353250462,,33.688455278840344,17714073.41695022,19618,39147,192455.5177264,16619098.87517610168999895968,16.8037130437995,1451.049945691853447309961037,0.0001139,0.00983559933352276218,657814.95452562,56804252.22399907096642558364,,0.035865450009360554,0.0401918895332952
2019-04-08,15524,157,113431767,722495.331210191,2.91159049,1473449481.360456785997686288,506063434.6979693666319866491,97086924859.1515,0.0000202733248660253,0.001686140181095285730379380158,0.00000294,0.000244520924178927606,1.23705801,102.886587710253424562049,757716.102324822,1962.5,4.04330011159354,163221.87540855286625,1962.5,163221.87540855286625,77.98740763,69.48203545870281,0.015741760972530668,83.1703823737849,,26.084231012737884,17716035.91695022,61019,159825,227165.33932432,18893428.13367428993304701877,9.80814364678667,815.7470574802564086077307673,0.0000084,0.00069863121193979316,1567586.55834768,130376773.461782019367091734,,0.03680867404817444,0.040574215033767076
2019-04-09,13698,140,208134202,1486672.87142857,2.75395825,1394202950.751842995012465956,506254207.7947798496441200028,110903353529.584,0.0000222302823646643,0.001749288845352330062891156119,0.00000294,0.000231347003199143286,2.18630381,172.039059362710596910789,771824.984950008,1750,3.60513442816194,137706.549523299575,1750,137706.549523299575,57.23695004,65.36111595066484,0.015145467597895963,78.6894568704569,,19.250368030378233,17717785.91695022,98348,292996,309551.53805505,24358442.40296645475843085234,4.06261375466365,319.6848698289302562562813217,0.0000084,0.00066099143771183796,1190329.57966143,93666388.12039718677247140737,,0.03855854983658393,0.04053158699110836
2019-04-10,11676,139,132224714,951256.935251799,2.79702595,1417013295.659549770294103006,506614282.9475924269240825108,110745781302.23,0.0000164732694955854,0.001317351564653143993787337998,0.00000294,0.000235108980710729916,1.42357053,113.841570162630463675842,765223.168194019,1737.5,3.57903248906427,138946.2088383990575,1737.5,138946.2088383990575,141.21013706,67.12257914538229,0.015055145191700743,79.9690410580714,,24.022196449234915,17719523.41695022,86417,221087,125483.3667424,10034784.50712801682184460736,1.97963782265877,158.3097383203102469943164962,0.00000546,0.000436630964177069844,437672.18729816,35000225.11602247292202636862,,0.038205715110186646,0.040508185689934306
2019-04-11,8803,153,44842009,293085.026143791,2.51770953,1272995769.459917728338161507,505616615.0854182628731223684,103404649356.329,0.0000117933996928166,0.0008471631749742030157589175357,0.00000294,0.000211190988120348894,0.59891601,43.022334677890054218501,786461.769070445,1912.5,3.93908542892011,137381.89278236981625,1912.5,137381.89278236981625,72.4595507,60.687773652563024,0.014222613276446501,71.8336694286901,,10.269633481155285,17721435.91695022,50784,135533,244570.04972927,17568364.10441067986707572923,10.1796621023369,731.2424823550333657031158947,0.0000084,0.00060340282320099684,1379680.14371603,99107487.3610249477917092723,,0.04353454225337676,0.042954976174895354
2019-04-12,7190,137,32676141,238511.97810219,2.50218951,1265190170.831848471659702941,505633232.0378869056828799938,103370350263.428,0.0000650319513755598,0.004642391054609880537156933511,0.00000455,0.000324807711466172025,0.5082247,36.28028609177622803385,703983.813712684,1712.5,3.52681411504853,122249.05623864166875,1712.5,122249.05623864166875,46.68584735,59.9637277586414,0.014044512361192292,71.3863102123455,,11.401767878331286,17723148.41695022,7815,10793,379625.72004845,27100079.41596368005604813948,194.702195102391,13899.07129860390063732476809,0.01363047,0.973028959760068967385,2101420.79174011,150012676.525832180626549528,,0.04341476875470195,0.04286646085703087
2019-04-13,10692,133,20827294,156596.195488722,2.43384424,1237634932.275921268316198333,508510326.9402031311413402378,104075865767.29,0.0000582150119467516,0.004064863242025309155543053153,0.00000457,0.000319100252578273809,0.51165174,35.726083034160455267238,688094.033447476,1662.5,3.423520300686,116084.06343793877625,1662.5,116084.06343793877625,53.13714744,59.00245208677237,0.013759188268848628,69.8250005641737,,6.8651568152656095,17724810.91695022,8789,14320,333567.22689729,23291331.80629313084738361927,83.5582614340426,5834.4556517733980638111196,0.00035423,0.024734109949847249751,1196554.30373549,83549404.93339505803937521461,,0.04355430884976797,0.04296830810136321
2019-04-14,7321,155,17875683,115326.987096774,2.46695698,1256287434.992214446184308936,509245781.8317236706406550249,96818296147.4335,0.0000274484008883953,0.001945256983155896649368335,0.00000446,0.00031607838213057045,0.29660742,21.02044695998264670465,745993.859018389,1937.5,3.98938081235356,137309.83528654265625,1937.5,137309.83528654265625,81.28872929,59.946194604783926,0.01374292911805962,70.8695924059575,,5.951160118977337,17726748.41695022,10806,16468,218071.41742015,15454632.46795545051614054362,48.783987298352,3457.30129577161403605473204,0.00041982,0.02975247228386907765,803374.70282926,56934837.73876688778572931645,,0.043438041003035506,0.04296274295003069
2019-04-15,16659,146,36423087,249473.198630137,2.07716881,1042211935.862900848411719839,501746382.5105081246203094911,104670746047.262,0.0000237941396890564,0.001398789163927536788203157431,0.00000237,0.000139325496186482619,1.41413331,83.132837590541368465797,759668.807218206,1825,3.75735251976406,107286.5107765108775,1825,107286.5107765108775,21.36336993,48.967582120746854,0.01165741052893046,58.7871291926087,,-13.646217210047823,17728573.41695022,59432,277062,829858.46677107,48784996.89765106602679899031,8.57924269765435,504.3490488417510538408474028,0.0000084,0.00049381188521791308,2376982.14029751,139735956.1701932587147110143,,0.055317709340880844,0.04925605671071148
2019-04-16,32972,133,110484088,830707.428571429,2.00518324,994234353.7322477903402196433,495832168.2154974474938324502,105450246524.893,0.00000465142813859634,0.0002608318169578424912015045405,0.00000294,0.00016486238613319041,1.53521316,86.08806285056987422374,697180.704906027,1662.5,3.4224727907872,93225.75406341124375,1662.5,93225.75406341124375,9.96312444,44.94903628339497,0.010771425382817064,56.0756415419015,,-16.918698057746507,17730235.91695022,330052,653068,1779585.91384105,99791421.79756792695238575658,7.7876395588436,436.6968843592456471442851054,0.00000546,0.00030617300281878219,5085858.19141487,285192760.8747237148966751753,,0.05585384094303226,0.04961644539983668
2019-04-17,13134,149,77840779,522421.33557047,1.97713904,980182295.5550412658981292885,495757898.884214982399478994,101329435880.212,0.0000535253228048713,0.002958734637241362698392987926,0.00000681,0.000376438325333741583,0.96254588,53.206924981511392907684,750529.923274516,1862.5,3.83379611377615,102953.94727372888375,1862.5,102953.94727372888375,23.13625365,43.78687250433445,0.010576647889538287,55.2772871268343,,-16.55844956276064,17732098.41695022,17983,581184,766420.47075094,42365644.42158321981314594924,4.29452044515585,237.3894397189401746759806257,0.0000084,0.00046432921186540812,2495906.57039746,137966944.1336126632127825609,,0.0558260626965706,0.04964381013746448
2019-04-18,27023,136,451076248,3316737.11764706,2.10660808,1050241395.257096092641747965,498546171.5379047057951354083,94730373716.2258,0.0000134892932583187,0.0007988708250516558931667922875,0.00000294,0.000174114401746248852,15.11944737,895.412766517498507733646,640433.849058686,1700,3.4989683846125,100678.39556755886,1700,100678.39556755886,15.89414139,45.833094618840484,0.011219581202805392,59.2225856279758,,-10.109822626288633,17733798.41695022,1120848,2877091,1115744.34799558,66077265.18809826570230274696,0.98695173774841,58.44983379948472691379796848,0.00000546,0.000323355317528747868,2839549.96211031,168165490.7759932724475416105,,0.05748048395352697,0.05045980073784816
2019-04-19,14526,150,98763672,658424.48,2.09220391,1052284424.854482561885002627,502955003.0432573592813104735,95789595994.5881,0.00000954247001016605,0.0005661692302603546403810124041,0.00000294,0.000174434662638932178,1.12639316,66.830615939932229592892,714258.99669064,1875,3.85874832001224,111246.5960707475625,1875,111246.5960707475625,25.81194385,45.28398950275072,0.011215891309175921,59.3315179043987,,-10.21994474242736,17735673.41644682,118040,234021,687111.11093558,40767345.18078564616055433575,7.79258709771332,462.3460209095641475151395807,0.00000546,0.000323950087758016902,1823629.02519397,108198678.1592771790201837158,,0.05747605406219275,0.04948544076560903
2019-04-20,10793,137,31163355,227469.744525547,2.06312237,1038140624.924612552001606522,503189068.1935646847540739651,90576211996.3924,0.000045851940368041,0.002683640207861772819420698483,0.00000495,0.00028971552615415146,0.39368476,23.041734824701179905808,616851.805090849,1712.5,3.52398320104837,100229.866371511995,1712.5,100229.866371511995,21.9463993,44.16750252879481,0.011014054123904151,58.5283891220508,,-10.058202584297826,17737385.91642682,8586,15190,808213.94317107,47303460.15978343684141363036,106.22348128872,6217.089246765086342153306976,0.0009,0.05267555020984572,1613534.68077566,94437585.65836184882815392353,,0.05746421204332099,0.04950349113900711
2019-04-21,15540,147,38306136,260585.959183673,1.99565371,1003254922.40984014580962772,502719943.9465111466887899454,94050994058.5261,0.0000256148083524027,0.001448664463087500908310317907,0.0000366,0.00206994011509085088,0.44774685,25.32265481476956134808,687269.140216852,1837.5,3.78081657948628,103921.17381091362,1837.5,103921.17381091362,24.25582517,42.14248952240797,0.010679490828755118,56.5557408494768,,-14.397414314367799,17739223.41641682,17480,863871,731338.69057454,41361401.45732938544505040067,3.42336083552269,193.6107082480696275457410286,0.0000084,0.00047506822313560512,2957342.14834382,167254676.1449680592070335134,,0.057618414263771,0.04967745324642806
2019-04-22,9139,133,65030083,488947.992481203,2.02973538,1020406307.097734647966689331,502728737.7512116983825072575,86572503676.2796,0.0000345801783494105,0.00198895547012399654453487232,0.00000887,0.000510177675827418024,0.80658266,46.392386340642224434032,572371.152534575,1662.5,3.42041825227271,95622.36595976127,1662.5,95622.36595976127,19.11633329,42.16802358418168,0.010683385874451055,57.5172126073752,,-13.366839363339277,17740885.91641682,23325,1026007,928048.57726484,53378767.32851387265202764797,3.6797560130675,211.649308946870712198075426,0.0000084,0.00048314458590195168,3775455.42769935,217153672.5246521817021782461,,0.05773186499142647,0.04963167035739979
2019-04-23,10549,162,31666143,195470.018518519,1.98358371,994526444.2220807095665563921,501378610.597405203335814239,93517461820.9293,0.0000375552108433735,0.002105046374747483422518344427,0.00000493,0.000276336582712495612,0.44885988,25.159514270981917830192,753102.075235913,2025,4.16574824436568,113505.39147927051,2025,113505.39147927051,20.23529688,40.51840427473384,0.010108824706338204,56.0520451749484,,-13.953945799680659,17742910.91641682,11952,33216,876829.78004691,49148102.44192946852250882944,124.923487972658,7002.216991255549328845760847,0.0000084,0.00047083717946956656,4149458.57649982,232585639.5815449919568211093,,0.05780292880646052,0.049700444989784334
2019-04-24,16465,105,21957944,209123.276190476,1.90413895,952972448.5074891453860082229,500474215.3940742717490278686,88706989111.2964,0.0000249319427968894,0.001338996585853302698808967226,0.00000194,0.000104189769634779522,0.56747595,30.476901290607042416235,463013.076409292,1312.5,2.69982229572682,70489.21270394233125,1312.5,70489.21270394233125,16.09841914,37.986141192748114,0.009887073222460864,53.7060668220513,,-15.440602494499528,17744223.41641682,22761,16316,1102233.90648523,59196647.8352264061354417523,245.170636630161,13167.15059366428482027746926,0.00011984,0.006436135047954627792,4000204.10725771,214835229.0862266389053999405,,0.05810097614574473,0.049718067476704576
2019-04-25,9290,151,17740869,117489.198675497,1.80332153,900091588.9977798825455024206,499129840.599687110224163692,68313543354.8141,0.0000190072452104551,0.0009640569489874485475351079983,0.00000362,0.000183608203960820246,0.26688073,13.536323620732762058359,512778.583588004,1887.5,3.88218862908343,95734.94060111829125,1887.5,95734.94060111829125,26.40525547,35.69782508384318,0.009891523245729797,50.7204983317183,,-19.512549465532526,17746110.91379801,14041,14996,672067.38197839,34087592.52643721547354216754,153.894606024759,7805.61110813923389968481339,0.00036689,0.018608843632924127087,2307803.51194729,117052944.1776561562676047284,,0.058860683925950306,0.04834235626849422
2019-04-26,6433,137,9978868,72838.4525547445,1.86727743,932474189.8458664523077243927,499376352.1383190003637281959,69319424035.3149,0.0000290867589969573,0.001528224132090438479425795543,0.00000496,0.00026059939149499264,0.2772259,14.5655042029539677656,472086.55453316,1712.5,3.52191074632179,89975.0923256401,1712.5,89975.0923256401,20.94518898,36.630199377423196,0.010201654385820519,52.540199898184,,-19.134236832289826,17747823.41241333,9531,12952,847346.0624439,44519731.5037416080862118776,173.50758867629,9116.12339290416320933485736,0.00798252,0.41940319649125174368,2247270.28853531,118072030.184894822764488877,,0.058970635215194106,0.04644236812255459
2019-04-27,7664,158,13100387,82913.8417721519,1.90170021,949737439.8333119522444541329,499414909.2246907812832439025,69715900011.9426,0.0000258051540484689,0.001380754889235239015053825455,0.00000495,0.00026485936448497812,0.27472167,14.699516550798359401992,547564.197556423,1975,4.06131373022866,105676.21108239026,1975,105676.21108239026,43.95924694,37.248198876569724,0.010325921910028377,53.5069423201976,,-15.914099027648632,17749798.4121363,10646,14971,403778.49142082,21604952.45059021721700715403,86.1528009892839,4609.772953257076368880130499,0.00013436,0.007189192770141749536,1289793.58361057,69012910.88321172954444384863,,0.05908781697478835,0.04512158193819778
2019-04-28,5251,134,15143595,113011.902985075,1.88758768,942124510.6511532658682232406,499115629.258290703501514764,76404048801.3615,0.0000258144273297392,0.00137004991930095019912304719,0.00000495,0.0002627115067831419,0.23462733,12.45238371652635818346,508940.826139282,1675,3.44408030705787,88897.32805288135,1675,88897.32805288135,35.33811222,37.08665474480664,0.010308105906487447,53.073031673362,,-17.25368834183673,17751473.4121363,9089,10324,502332.24967671,26660295.39764321811481879902,187.330012051726,9942.171662992539176680322812,0.045386295,2.40878827207155137379,1933995.04442202,102642980.2487350156447202312,,0.05903218997726702,0.04379826565188472
2019-04-29,13080,144,20511219,142439.020833333,1.83460069,917647166.1638277794854501533,500189044.9284540555719604428,78062680502.6631,0.000222174250660305,0.01148394252598105397352173433,0.00000495,0.000255860052794869545,2.60765918,134.787033427439641600338,558794.432995058,1800,3.70072597175724,93040.01919813438,1800,93040.01919813438,32.7154412,36.01179431155974,0.010039017752191709,51.6888995545191,,-20.08818429636414,17753273.4121363,11737,19788,542657.31288707,28049359.33834500438648645804,90.3266723155033,4668.886292410011246254505963,0.00016493,0.008525050203526835163,1787384.19177918,92387921.95420933870243829234,,0.059075014008455926,0.0438887208874259
2019-04-30,15343,159,15919413,100122.094339623,1.88994681,944340525.8999955944857920963,499665134.7227939293220052606,76275986549.3096,0.0000411913903478347,0.002190826674759687326370254351,0.00000496,0.000263805135370461376,0.41566232,22.107631975000007060192,602880.277363517,1987.5,4.08576085471174,105708.206965482255,1987.5,105708.206965482255,42.92789775,37.07122872285548,0.010098799112215085,53.1865192279156,,-17.81354445027736,17755260.9121363,10091,13530,413606.57858142,21998294.24451307939831148815,114.558638696172,6092.975239737788178889259083,0.00161337,0.085809534526742191572,1549978.38155921,82437954.99365242511008628268,,0.059426782771120144,0.04409019599868702
2019-05-01,7341,147,11496710,78208.9115646258,1.8795781,938136230.2829160662682361297,499120642.803673012431939759,90109842355.2772,0.0000239812948424923,0.001266970595009497674038169528,0.00000495,0.000261516506364142425,0.24132377,12.749525097580574306655,658469.530285344,1837.5,3.77701066038152,97078.09705941650625,1837.5,97078.09705941650625,51.55974703,36.78087087560259,0.009939769466978377,52.8316174473015,,-19.694533107787418,17757098.41211446,10063,20390,344398.47814008,18195128.64652953477913499412,65.7129862955954,3471.723353288662299261065813,0.00001,0.000528316174473015,1339887.79056719,70788439.17355581339861993778,,0.05926795574251219,0.04409192634428811
2019-05-02,7500,128,20301090,158602.265625,1.85473665,924364066.2678101464183242393,498380224.1606415710641948617,87276648994.6416,0.0000316649079754601,0.001648200921877542881067720268,0.00000496,0.000258174651221099168,0.35097384,18.268659018090698389872,555333.856498454,1600,3.28852929672826,83282.14555519328,1600,83282.14555519328,45.68555122,36.09953451361076,0.00965141707890122,52.0513409719958,,-33.51162061490792,17758698.41211446,11084,20997,388715.86173677,20233181.86048379077332114557,72.5400562208925,3775.807200481420599421382252,0.00001,0.000520513409719958,1523123.56047008,79280623.78850839756516378566,,0.04838359987920375,0.04403787334573752
2019-05-03,10348,155,13827649,89210.6387096774,1.89253151,943352886.9298559085436009276,498460861.7533077184825249188,82955716737.8734,0.0000270178208097841,0.001435046548196990744097855503,0.00000496,0.00026344948133194584,0.29160334,15.48845739469013218611,639181.412185624,1937.5,3.98176902842555,102909.95364529134375,1937.5,102909.95364529134375,44.5040529,36.75165753430458,0.009386846022501458,53.1148147846665,,-35.55323932258979,17760635.91211446,10793,22682,399079.06704235,21197010.73039192513228612628,65.1936681729323,3462.749610138306376508382578,0.00001,0.000531148147846665,1478722.78149845,78542086.65715704246695351692,,0.04726044713033697,0.04400089797086737
2019-05-04,8667,140,245458351,1753273.93571429,1.88612319,940351450.6293351283385323212,498563112.6004801862396679127,84472049917.1438,0.000199959332326524,0.01058596796345230082392680456,0.00000497,0.000263114805226717983,2.51568836,133.182062948193479041404,587877.972856825,1750,3.59608221080454,92646.058178421825,1750,92646.058178421825,33.045266,36.34043287125094,0.009167660784336647,52.9406046733839,,-36.151938375361276,17762385.91211446,12581,20039,537516.80844709,28456464.86129641143001440785,101.846323545995,5391.80595228607163104394248,0.00411566,0.217885529030059181874,2040898.47753819,108046399.4778603879754887811,,0.04715012658330707,0.04321098340062934
2019-05-05,8753,144,132535499,920385.409722222,1.89199892,943283930.7231032325113794867,498564728.7453861747888527322,88933521554.5125,0.000132416051286349,0.007031334504993079179758623675,0.00000496,0.000263377580028781904,1.58012074,83.904914648082274888526,636610.94432457,1800,3.69845262426544,95580.57339754182,1800,95580.57339754182,57.62071989,36.4967365997608,0.009269737843366453,53.1003185541899,,-36.78450243905216,17764185.91087102,11933,17727,308295.1053875,16370568.30477379685018808625,90.1084291518926,4784.786292383148702691244805,0.0007397,0.03927830563453426903,1597352.1235756,84819906.60507607066994940644,,0.0469815285188656,0.043219558824111395
