date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-11-29,3958,4316,3601890,834.54355885,1255792088.904624683141930036,0.17945406709265002,0.007453787561700024179366337748,0.171246,0.0071128580447935788522,280.845615,11.6651775340606507643805,0,0,0,0,0,63.67099144,37.59741397005559,0.00000979842433272093,0.0415359076696307,,-40.13760847821731,30233890610.817367,1565,4123,474845607.533285,19723143.31183222172893390785,274298.02303099,11393.21735857743592878795539,133141.464375,5530.1515712794251134563125,1130930748.956755,46974235.16941407177722112038,0.05701511434295944,0.06917424345272366,0.05585311102371652
2018-11-30,3131,4318,3535423,818.76401112,1161257845.161015810045612631,0.17628270418470246,0.006770515799752915961513291894,0.171246,0.0065770703598334115166,244.327828,9.3839348984576333326388,0,0,0,0,0,48.59405709,35.34074747128173,0.000009666226617753609,0.0384071473776521,,-45.019682227745996,30235462002.489539,1386,3470,622204932.306436,23897116.53419533581397539892,312030.82370634,11984.21383245958104940908431,104752.335889,4023.2384026421383113862169,1082746958.261003,41585221.99863486914432113106,0.05724418648272462,0.06990221753194296,0.05650724664157584
2018-12-01,2709,4320,3301407,764.21458333,1238636399.661969963406728085,0.17756663129002564,0.007274256112734851803869503167,0.171246,0.0070153229423312587704,194.080328,7.9507619312192739498272,0,0,0,0,0,24.59627029,37.88975899035962,0.000009875992817971453,0.0409663463224324,-68.47637064894276,-41.93472887386274,30235461808.409211,1093,2689,1229270188.072074,50358708.2484021934101341928,602597.77565766,24686.22917071912415032089218,234856.83038,9621.226249535842955816312,1620385418.743449,66381270.24006377645780924535,0.05735314020012588,0.07140075279666441,0.05737456753216057
2018-12-02,2474,4313,3400828,788.50637607,1246752556.023928174040156766,0.17582667915904854,0.00725017413136972380485816573,0.171246,0.0070612908418605331434,192.354387,7.9316904997185148400073,0,0,0,0,0,149.69479705,38.76042186901651,0.000010060338112720104,0.0412347782830579,-69.10187807716022,-42.97949670378537,30235461616.054824,1094,2499,201980711.505982,8328629.856403449481385102358,203311.74742369,8383.514827356925361900101651,147028.958969,6062.7065242755322469513051,508076056.811812,20950403.55356539727916819991,0.05728770898889417,0.07110170527659906,0.05740448965714392
2018-12-03,2147,4317,3344082,774.63099375,1156306718.460517441157965158,0.1763432637590849,0.006743794645074486752554598329,0.171246,0.006548862900531009333,169.818563,6.4942742432067782130365,0,0,0,0,0,77.40667979,36.58126212828999,0.000009948663002507601,0.0382424284393855,-71.02956039311611,-46.26714488648994,30236226245.236261,963,2101,390615206.961082,14938074.09954493520529449511,517382.62841572,19785.96814296935104591534006,285191.486438,10906.415011627195328303849,1087020902.301419,41570319.06837827307349213802,0.057495047310093646,0.07184458409506805,0.05792714506718693
2018-12-04,3461,4316,3640070,843.3897127,1118723245.109743147512504233,0.1847228241017948,0.006833768190724942548216861979,0.171246,0.0063351969269590281246,246.789693,9.1299143028086026794693,0,0,0,0,0,79.32399228,35.94172593208249,0.000009502998786821192,0.0369947147785001,-72.91461819826411,-51.72156783916617,30240082990.446568,1336,3182,381222403.482907,14103214.08402442758728144779,250176.74775212,9255.217427302445436380195212,243757.33927,9017.733241459731777428927,796062411.347234,29450101.85367594336113880372,0.05751201039069378,0.0696089846068787,0.05783370125729523
2018-12-05,3546,4320,3808463,881.58865741,1027508200.652876200261340573,0.181410361392403,0.006163946262627197304061833203,0.171246,0.0058185824314997522532,286.628371,9.7390350949510825084282,0,0,0,0,0,128.9651161,33.28835747525963,0.000009159651240839825,0.0339779173323742,-73.63347506861707,-55.32951872264085,30240470320.818197,1580,3725,234485659.654904,7967334.359381560294238993077,307868.91111563,10460.74441109493657963862875,140919.86986,4788.163688592010628821612,1146811693.905726,38966272.93132878316530255467,0.0577827084923912,0.07039946402525178,0.058561312614948346
2018-12-06,5618,4317,12052331,2791.83020616,925790737.4184514029704845462,0.29415706139755343,0.009005411877138611634532851383,0.218466,0.0066881831828339275002,867.175017,26.5479542138050094209749,0,0,0,0,0,45.04061148,30.109876571937427,0.00000871713217255751,0.0306142977984397,-74.72876837818787,-61.97589536678423,30240469453.64318,2948,6461,671404505.005676,20554577.45945776330515244374,174538.34812589,5343.368966773736165461173833,103615.560009,3172.1176106676253219179573,1127692267.241359,34523506.89432461065813350755,0.05820651990798817,0.06993638851479297,0.05925668501080152
2018-12-07,3874,4315,3716204,861.22920046,888289042.9550207160594973786,0.1769179999999976,0.005196821520845310007763338785,0.171246,0.0050302111608693746826,299.345256,8.7930220132703838158136,0,0,0,0,0,84.5771704,29.10101539306337,0.000008708633102263797,0.0293741819421731,-72.58979002393492,-62.47664938583244,30240469154.297924,1692,4217,357548839.845846,10502704.67484479134109024794,240797.03052799,7073.215785864188549540975069,309434.023925,9089.3713178716939918914175,1015441077.736553,29827750.96898984621648212332,0.057225333510667456,0.06995122447374799,0.05909180851115032
2018-12-08,2782,4320,3433986,794.90416667,911543834.947794486072334487,0.17638227701543632,0.005316722352439777701925079709,0.171246,0.0051618986406793095948,205.661735,6.199298262944818505943,0,0,0,0,0,143.28755074,30.14425220186063,0.00000884495585968862,0.0301431778884138,-73.98973200559367,-60.414912954209996,30240468948.636189,1166,2749,211047427.302332,6361640.144066272858652520982,164551.54712305,4960.10655674380220531791809,374452.090238,11287.1759667324105322844844,452352203.041258,13635332.92448851783892157656,0.057204534916034236,0.07076077461571081,0.05933943006170885
2018-12-09,2917,4319,3307872,765.88840009,940915671.038434378575576079,0.17608570404721635,0.005478729650993961653834282461,0.171246,0.0053281471252347453366,208.837645,6.4977733660788823579545,0,0,0,0,0,190.37570956,31.83286003709359,0.000008788172758525,0.0311139946348221,-74.27845190173589,-57.73682131661013,30240915127.798544,1186,2720,158848600.99587,4942414.519134495671040284727,118051.53689778,3673.054885670030094996184938,244466.498058,7606.3293089703593288254818,321100180.36197,9990709.289022743215944555537,0.05691877832082411,0.07167259995277836,0.05967630133425236
2018-12-10,2596,4318,3376371,781.92936545,895269289.7135643153840716938,0.1768241720532305,0.005234803616989021814435453234,0.171246,0.0050696642307763288596,186.019029,5.5070134050724957701054,0,0,0,0,0,104.29781043,30.614591219349116,0.000008672555228422547,0.0296045702134726,-73.01681885296205,-60.30472317333846,30240914941.779515,1052,2424,289947744.986269,8583778.374684048635685807729,357494.52656789,10583.47181271124532951655481,368386.996277,10905.9386970127157914415102,866566732.400573,25654335.6740122848576645598,0.05698891796433224,0.07132899045399191,0.055889613348253146
2018-12-11,2582,4319,3280642,759.58369993,879855512.2672316274879489961,0.17573631638913068,0.005112763664389304577605937907,0.171246,0.0049821251774352268404,200.515137,5.8336633410682516294038,0,0,0,0,0,120.83015187,30.5449365851675,0.000008677949051044514,0.0290933813194774,-75.82149340973997,-61.518597183457956,30242463143.264378,1141,2594,250289043.544869,7281754.583938157292290531461,435948.41429184,12683.21345261401224311988442,299999.822997,8728.0092462274463085417678,1130850186.67302,32900255.69608037070843107975,0.05665081680033435,0.07088580984786183,0.05559646818811096
2018-12-12,2972,4320,3489127,807.66828704,911119637.5135392755624950829,0.17500558718330753,0.005272355879335690538002126652,0.171246,0.0051590916006985498326,234.857498,7.0755015900685357083538,0,0,0,0,0,76.82071298,31.921524870915498,0.00000880124812669976,0.0301267860311981,-78.18140631696424,-60.01536858737626,30242842252.40688,1342,2945,393680832.670377,11860338.21044435040405568868,475345.71148015,14320.63854061010533922886772,237778.525746,7163.5027679634705800762826,1399893120.309051,42174280.502097038896799804,0.056652132849460336,0.0717554546045454,0.05595200077003677
2018-12-13,6707,4317,4815172,1115.39772991,868948506.8595825544271640078,0.21186712982689418,0.006087444642411279394268490717,0.171246,0.0049203033339154360302,318.224429,9.1433418529018836352173,0,0,0,0,0,16.59166676,30.152490580842393,0.000008812686859655113,0.0287323694212737,-78.79395682974393,-60.337942252836086,30242841936.182451,1502,3313,1822772984.717366,52372586.76801704015198222907,17103254.43166564,491417.0246366537295703413257,234984.502568,6751.6615360580144314808616,56663081932.10827,1628064602.621233940534029703,0.05671243116713482,0.07180467694944202,0.05609125290271949
2018-12-14,3410,4317,3504438,811.7762335,848325334.9723732819450630434,0.18061324999999837,0.005066283034515055029290633144,0.171246,0.0048035274517709688702,239.854396,6.7280238698360537980252,0,0,0,0,0,56.79535907,29.507129486086956,0.000008768649927025307,0.0280504505318137,-88.23046371920724,-55.255101900769866,30242841697.328055,1328,3049,532487903.788107,14936525.60399746831694719967,25054933.02790371,702802.1594771182589911752588,388796.629429,10905.9206207340670941653773,76392490802.078424,2142843784.245733914160094358,0.05672259730949301,0.06851580739069321,0.055614319946519115
2018-12-15,2726,4320,3458688,800.62222222,844543763.0355657105474181532,0.17721379814189012,0.004948768058266032630496804886,0.171246,0.0047821148454100068132,209.821137,5.8593413809870412197854,0,0,0,0,0,74.42440012,29.639675913238833,0.000008767585967991847,0.0279254104937342,-87.05288376716229,-54.97305341172765,30242841487.506918,1184,2716,406356536.819553,11347673.09749823316310254481,24460436.47108717,683067.7293110164006927470102,367983.041552,10276.0774900724489542434784,66434545455.472754,1855211952.808720552100615818,0.056682153265944446,0.0685761593036304,0.05542167261988522
2018-12-16,3421,4320,3497047,809.50162037,868725011.103444066864929946,0.1813091992125968,0.005208103126269294701079387612,0.171246,0.0049190379298699561152,230.262683,6.6142909703620635587296,0,0,0,0,0,65.3948857,30.59760087583566,0.000008989437686871867,0.0287249800279712,-93.14400621325052,-52.048676907418255,30242841257.244235,1270,2867,462464930.304053,13284295.88662101540246072727,21929803.62623194,629933.1711808428750512588401,349790.140444,10047.7147982351410963872128,62872746996.406963,1806018401.775476264821638443,0.056723066277843716,0.06927865704757546,0.055489958936322324
