date,index_value_usd,index_value_btc
2017-06-28,410.667221773478104,0.159035264643672986
2017-06-29,393.329092249716211,0.154262431561538127
2017-06-30,378.947017077379485,0.153718569315828141
2017-07-01,364.188572768913843,0.150419044081726877
2017-07-02,383.652595815287555,0.153064906348485158
2017-07-03,386.060107273431413,0.151381872793710182
2017-07-04,388.129130853960532,0.149503540226938875
2017-07-05,387.326366554775007,0.148805703851386917
2017-07-06,387.273110731897191,0.14900793407178009
2017-07-07,361.610848740836786,0.144777534828376825
2017-07-08,369.564133806396967,0.144920291518201877
2017-07-09,360.213865782446078,0.143855377708644594
2017-07-10,320.735679598058596,0.13741770833071637
2017-07-11,311.080243964428519,0.134900950986096446
2017-07-12,339.761707700136753,0.142519886113918332
2017-07-13,325.202261533753926,0.138975919355960487
2017-07-14,312.199026733445692,0.139790191700970595
2017-07-15,274.07407141603727,0.139087886595874816
2017-07-16,259.853018466678236,0.135501021247459608
2017-07-17,305.196196224906771,0.137100282211289254
2017-07-18,328.789708728080655,0.142408418614194787
2017-07-19,309.999469019890171,0.135781255593273198
2017-07-20,377.215122918508257,0.130977473235593139
2017-07-21,355.11813729465382,0.133003047675900321
2017-07-22,362.1443,0.1336
2017-07-23,369.170434822803486,0.134291651142153745
2017-07-24,367.696965557384146,0.133457572539302322
2017-07-25,338.362661064774898,0.132119241036756513
2017-07-26,342.9491,0.1311
2017-07-27,347.535526228395554,0.130086625552912893
2017-07-28,346.316229065364837,0.124708311840924166
2017-07-29,346.315265261961883,0.129320551935787648
2017-07-30,351.4182,0.1271
2017-07-31,356.521136743655632,0.124947828785591589
2017-08-01,390.919729861024223,0.143228142180747864
2017-08-02,390.673950108969336,0.144373759736351331
2017-08-03,398.340282256576188,0.142773271251308648
2017-08-04,389.562279274189791,0.136640095711410947
2017-08-05,436.244724723208492,0.133673475712716816
2017-08-06,436.408537644410785,0.135666268020943531
2017-08-07,454.8078,0.1371
2017-08-08,473.206963617449048,0.138525752779259465
2017-08-09,467.996883823231826,0.140725799695282205
2017-08-10,475.479764554125268,0.138888863279127639
2017-08-11,498.608595158929006,0.136648639269715627
2017-08-12,504.661037699820895,0.130587732619077745
2017-08-13,519.748506408927938,0.128159109349591904
2017-08-14,543.273310285723142,0.125692245643207468
2017-08-15,521.592978658612424,0.125544038356169008
2017-08-16,545.100751153607803,0.125462778419893173
2017-08-17,547.14932529055784,0.128114613915608244
2017-08-18,550.627837049647951,0.134374927773706077
2017-08-19,559.310582274319245,0.135247685530157952
2017-08-20,554.171717667288021,0.134870079964197004
2017-08-21,563.6941,0.1381
2017-08-22,573.216466629258434,0.141343962354129715
2017-08-23,571.415889153616149,0.137692566435566821
2017-08-24,589.038643511532769,0.136269727662514356
2017-08-25,595.968339328162756,0.136465256602238211
2017-08-26,595.76237487974754,0.1374780200991223
2017-08-27,604.289374468765459,0.139453793169978774
2017-08-28,605.975241768183082,0.138287998066669221
2017-08-29,625.511934364992499,0.136415109520466815
2017-08-30,635.096684776607844,0.138986899143886677
2017-08-31,655.494752211404034,0.139319349330157438
2017-09-01,676.706412976477168,0.137775736001518601
2017-09-02,619.58181249479901,0.135626934534397864
2017-09-03,626.175357831792098,0.136631207305276947
2017-09-04,558.063421198477272,0.132065376905009774
2017-09-05,581.951452564986425,0.13271171369137949
2017-09-06,624.267827900061093,0.135850740689462623
2017-09-07,620.277751214106956,0.134754227370689955
2017-09-08,563.170236784185363,0.130565825033432087
2017-09-09,558.40976445488991,0.129132585424875573
2017-09-10,545.967876174430103,0.128888847328320844
2017-09-11,557.359461590831415,0.132515829783592637
2017-09-12,550.209515385789814,0.132416285591967664
2017-09-13,514.666611489150114,0.13262928431439075
2017-09-14,418.736253183155554,0.1292678471042156
2017-09-15,480.123044731311722,0.131939994979681424
2017-09-16,479.83762536840203,0.132524739519656765
2017-09-17,480.929696081069608,0.131053339272159147
2017-09-18,532.862734305447248,0.131373174799794684
2017-09-19,517.728118745229949,0.131791090200903654
2017-09-20,515.78434091709687,0.131662614115001991
2017-09-21,471.890707184032294,0.130754956366715774
2017-09-22,476.092212400597816,0.132508557597617954
2017-09-23,500.555586246370524,0.131847981078786702
2017-09-24,487.4582598093358,0.132112892289457912
2017-09-25,517.88909532042328,0.13200915985970979
2017-09-26,512.572857230468458,0.131606775625131511
2017-09-27,551.950984439862509,0.131194501088358395
2017-09-28,547.125462254389049,0.130608660892401252
2017-09-29,536.976380350583213,0.128942309669797889
2017-09-30,554.882622815538298,0.127309131073320037
2017-10-01,560.032632747577168,0.129919163786562014
2017-10-02,554.98158570263729,0.13002951784453981
2017-10-03,543.681193949977455,0.127381890375616785
2017-10-04,535.41718709039344,0.125445673291845944
2017-10-05,546.777052311224111,0.128107235108484319
2017-10-06,556.18755474424745,0.130312070594136881
2017-10-07,563.322732257295115,0.131983808388071361
2017-10-08,579.49674575704887,0.135773302005812613
2017-10-09,577.209479638096923,0.135237406548573358
2017-10-10,581.208806756849185,0.12154120078813406
2017-10-11,587.720443970618589,0.121769994689839928
2017-10-12,629.815007701231366,0.115627944596336532
2017-10-13,663.997849935899808,0.117579804883455694
2017-10-14,677.895130028215135,0.116241347858584615
2017-10-15,654.23962157500614,0.115219748119560317
2017-10-16,667.550266167169298,0.116590651123669231
2017-10-17,648.504111200663601,0.115690474408334576
2017-10-18,641.464016758113758,0.114737897604430539
2017-10-19,646.894841060198473,0.113320938011988823
2017-10-20,667.733615763357648,0.111076964087426108
2017-10-21,665.809114751719676,0.110386815231732813
2017-10-22,656.940529655532487,0.109822117143419024
2017-10-23,644.402231317440055,0.109151156435464858
2017-10-24,624.493293441457354,0.113304236198136205
2017-10-25,640.797909291069118,0.111754082541170058
2017-10-26,652.064044407484175,0.110752472901851723
2017-10-27,644.696409731857557,0.111862954491435851
2017-10-28,643.65872217477181,0.112375687823604395
2017-10-29,682.778694872241317,0.111187617024586669
2017-10-30,692.5864,0.1101
2017-10-31,702.394122447139353,0.108935638792072839
2017-11-01,722.30131783284196,0.107151423663886941
2017-11-02,745.283125780214618,0.106088010456761653
2017-11-03,769.982886234634407,0.107762107234725693
2017-11-04,781.899172545787223,0.106175855395608656
2017-11-05,782.8687719022397,0.105966490013013143
2017-11-06,751.001290280466037,0.107897523430024206
2017-11-07,762.93571000841132,0.107408232135141821
2017-11-08,799.882563714756429,0.107469351786034242
2017-11-09,786.193634847821727,0.1102722372945103
2017-11-10,755.910433303587865,0.115153187623463535
2017-11-11,776.413051271784639,0.122465137498369001
2017-11-12,742.13578560754263,0.126253721099659683
2017-11-13,790.979849773680712,0.121279841546178088
2017-11-14,800.43622808812529,0.12126315034921803
2017-11-15,845.86324098538671,0.116010253478866093
2017-11-16,869.957543276912702,0.110771252982936913
2017-11-17,878.859671185270827,0.114185814945953923
2017-11-18,899.126679995115296,0.115555020343957843
2017-11-19,917.729817124131955,0.114086044353021498
2017-11-20,946.597449151085357,0.114842791266184061
2017-11-21,925.437860554152849,0.114260333575428349
2017-11-22,960.345086746525453,0.116617638484870709
2017-11-23,980.857938544824151,0.12240832878382929
2017-11-24,1021.74785682895606,0.124590178460206771
2017-11-25,1068.8265,0.1222
2017-11-26,1115.90518151392712,0.119769840069413075
2017-11-27,1143.22857518493629,0.117454306791871729
2017-11-28,1156.3799694057509,0.116713394154312922
2017-11-29,1110.7447513533989,0.112762072309524231
2017-11-30,1124.81881855728511,0.113058025553951433
2017-12-01,1220.26239954498806,0.112383717033062075
2017-12-02,1219.83688714677669,0.111778532275031817
2017-12-03,1253.99420642467453,0.111563037982734745
2017-12-04,1289.43704982042436,0.110884119347959595
2017-12-05,1277.94966975170632,0.10954376992431121
2017-12-06,1406.983253648046,0.102329254925648289
2017-12-07,1618.4402872274145,0.0961140397729887547
2017-12-08,1601.00238349504889,0.0995806784845752052
2017-12-09,1527.10540335242854,0.102924235154687654
2017-12-10,1513.66165035271365,0.10057104769108044
2017-12-11,1704.66963112932854,0.101871185432485356
2017-12-12,1852.7383170363953,0.108486843719194009
2017-12-13,1827.39605274982205,0.112200911703440084
2017-12-14,1934.07863843384803,0.117417208050938304
2017-12-15,1986.18309305719072,0.112885370134807192
2017-12-16,2123.31133182338363,0.10982004833977177
2017-12-17,2123.92570725282485,0.111526879876666332
2017-12-18,2194.19413748598072,0.115697577129866724
2017-12-19,2128.25309432949689,0.121559795356573755
2017-12-20,2127.95434908936249,0.129216121580488091
2017-12-21,2087.93615992673222,0.13317456670232547
2017-12-22,1789.88396321604841,0.131141921845780912
2017-12-23,1903.58617049733925,0.132550542085056844
2017-12-24,1826.65782433932645,0.132083200117091348
2017-12-25,1846.09431435709052,0.133451089664075401
2017-12-26,2031.44204541886666,0.129093639910223934
2017-12-27,2004.34821508858886,0.130012000999477767
2017-12-28,1907.35035587756533,0.132300259896077382
2017-12-29,2051.89688846792524,0.142873537924868232
2017-12-30,1852.46426904103851,0.147824387547642933
2017-12-31,2022.3045245507069,0.146020038597112295
2018-01-01,2019.27956474443545,0.150195179450166527
2018-01-02,2223.83349494650656,0.150644588646245026
2018-01-03,2436.73547188241673,0.160905837209431191
2018-01-04,2416.26633008174576,0.159073311156929714
2018-01-05,2497.48278274217182,0.147367069723082056
2018-01-06,2582.48615846931034,0.150352239982051383
2018-01-07,2579.97602594167938,0.159126058364136819
2018-01-08,2398.55261591293856,0.160212076186263985
2018-01-09,2356.85553907816711,0.162603775031316566
2018-01-10,2386.16600291686245,0.1598884746867692
2018-01-11,2162.61939683878745,0.162504482008556272
2018-01-12,2319.23331488136137,0.167447986594055048
2018-01-13,2407.05589261498426,0.168981661149791657
2018-01-14,2295.7968676858136,0.168334286604641448
2018-01-15,2216.2366632709959,0.16238045599937545
2018-01-16,1763.19620272698057,0.156145054633793412
2018-01-17,1776.94260458072313,0.158948082550185943
2018-01-18,1812.86006006838238,0.162589366934893981
2018-01-19,1854.61987206953177,0.160966716202171511
2018-01-20,2043.80306425367348,0.159872704678970134
2018-01-21,1833.10145672564249,0.158650606026108171
2018-01-22,1733.24968163075323,0.160315523728066456
2018-01-23,1728.80365016824635,0.159243690798947568
2018-01-24,1823.36018135180916,0.159629237927681938
2018-01-25,1795.21775192503969,0.160669319276551259
2018-01-26,1772.58239400868456,0.159643495404884345
2018-01-27,1827.66689466998355,0.159462239881723727
2018-01-28,1939.55860371293579,0.164812271257161025
2018-01-29,1837.36003990540826,0.163449472687884095
2018-01-30,1643.67893253724583,0.162641293284219307
2018-01-31,1683.32891187844916,0.164561632261312429
2018-02-01,1493.08057185904636,0.163803522283322706
2018-02-02,1409.27857418418944,0.158796783021476651
2018-02-03,1492.38318942917704,0.161323550047636266
2018-02-04,1302.54329118783244,0.158212926409181803
2018-02-05,1090.57068387597997,0.156750872656396451
2018-02-06,1217.37392787601652,0.158024576226490715
2018-02-07,1178.55612862123303,0.155102970915627608
2018-02-08,1297.92390701763838,0.157120519837645328
2018-02-09,1394.32007280542166,0.160297629060027869
2018-02-10,1384.95957023895994,0.161559552500683573
2018-02-11,1309.24321775456906,0.161904406067698958
2018-02-12,1420.11739677986179,0.15930546280355129
2018-02-13,1367.69444428941506,0.160025090740856468
2018-02-14,1526.71041703864103,0.160970520785018889
2018-02-15,1538.38981107572408,0.153251873181414422
2018-02-16,1567.14526049234109,0.153827793673163515
2018-02-17,1664.16813097008799,0.150017364826292937
2018-02-18,1550.49303695820936,0.148947519607576934
2018-02-19,1633.42611372541091,0.146079518226594984
2018-02-20,1585.73482668264819,0.140866556514404218
2018-02-21,1483.17251421658284,0.141558538978146659
2018-02-22,1397.28514029047551,0.141956088977279016
2018-02-23,1459.21565874536918,0.143440193959236101
2018-02-24,1398.90712038386073,0.144271070274046703
2018-02-25,1400.79915687495009,0.145746086283956383
2018-02-26,1474.05232314739146,0.142693355038028435
2018-02-27,1493.64408067904037,0.141084843997887982
2018-02-28,1448.90439336563804,0.140204252404205643
2018-03-01,1513.02473253096241,0.138424812908242462
2018-03-02,1508.42761995218416,0.136522753823878018
2018-03-03,1539.57815656867911,0.134250628846042025
2018-03-04,1569.67013425969094,0.136304835953456549
2018-03-05,1541.88311953963648,0.13482536688830038
2018-03-06,1458.92227423877648,0.135919285751171209
2018-03-07,1346.47957848469514,0.135971504473009791
2018-03-08,1263.98155095431434,0.135667210232968294
2018-03-09,1278.55225188354621,0.138163910909104765
2018-03-10,1208.78789408463945,0.137506799088205151
2018-03-11,1303.27301853521908,0.136398251635569484
2018-03-12,1245.26553139999146,0.136523710745467874
2018-03-13,1243.66449747822526,0.135769454710006537
2018-03-14,1111.29029845595528,0.135277233524890156
2018-03-15,1112.9806351482946,0.134275729106766689
2018-03-16,1106.03204767565353,0.133697753637676719
2018-03-17,1039.45907851510242,0.131937505047344833
2018-03-18,1066.49067230050446,0.129252952883221001
2018-03-19,1125.51446097538042,0.130694297827678552
2018-03-20,1154.40711708446497,0.129367222587178893
2018-03-21,1151.65564881806904,0.129186570991194183
2018-03-22,1127.85840541494144,0.129296484415403506
2018-03-23,1145.44540104825455,0.128000031406285603
2018-03-24,1096.61399479483543,0.128306367592564669
2018-03-25,1093.69600131886818,0.129035059311142147
2018-03-26,1037.23366052395295,0.127017016755116008
2018-03-27,983.294935985564052,0.126001260401668924
2018-03-28,993.852645998808271,0.124832963551761641
2018-03-29,876.447078536480717,0.123356900667628527
2018-03-30,861.852117961492581,0.125739997134838077
2018-03-31,868.825526067530859,0.125114919467921637
2018-04-01,846.809353496402991,0.123876247049984858
2018-04-02,874.041317521179963,0.1235062410831268
2018-04-03,931.023073670303575,0.125307281056902836
2018-04-04,848.130526524974357,0.124572293176453339
2018-04-05,849.508401822214068,0.124979903639492684
2018-04-06,824.023016182534093,0.124195991502840164
2018-04-07,855.992947080808335,0.123843722269600789
2018-04-08,877.869234374919074,0.12452187179073225
2018-04-09,853.060478280192115,0.125610223370119262
2018-04-10,868.207496584437536,0.126356957007342036
2018-04-11,902.202059001373755,0.129276052747915676
2018-04-12,1029.96042800577561,0.129863339180237791
2018-04-13,1026.47633430892915,0.129957072576200927
2018-04-14,1038.6285152008586,0.129432017057846349
2018-04-15,1095.2641935322747,0.13072958079135874
2018-04-16,1059.02279628899237,0.131078046854007979
2018-04-17,1043.58891252548119,0.131748477481638371
2018-04-18,1103.37265496241412,0.134691346649285282
2018-04-19,1147.27213204160444,0.138190427739647431
2018-04-20,1256.92080910429036,0.141599990210654864
2018-04-21,1241.90769781493464,0.138978499011851497
2018-04-22,1242.56345396809206,0.140836458284851668
2018-04-23,1287.10238821525058,0.143512874234435955
2018-04-24,1384.93582152776639,0.143275398580397395
2018-04-25,1245.78622646707367,0.140518952048090728
2018-04-26,1325.19714964903505,0.142663058418455696
2018-04-27,1279.80151603163699,0.143175031327934771
2018-04-28,1358.59098006975228,0.145253669595396706
2018-04-29,1382.56067217340387,0.146841446043144946
2018-04-30,1329.81648450729563,0.143822095042459935
2018-05-01,1326.93579244344028,0.146141200204788241
2018-05-02,1359.36745799983078,0.147240071617949858
2018-05-03,1436.33876868212315,0.147441252327053823
2018-05-04,1435.0081260699626,0.147959879495347557
2018-05-05,1483.76237794650319,0.150696358936841912
2018-05-06,1447.35571620236215,0.150008676620810966
2018-05-07,1393.41133768572445,0.148667808750537422
2018-05-08,1369.11098626897592,0.148894419279337192
2018-05-09,1377.73111077029489,0.147789864739477028
2018-05-10,1321.14895721752737,0.146337430601956919
2018-05-11,1220.07769942269965,0.144811703295289002
2018-05-12,1237.36015885843699,0.145766081006616699
2018-05-13,1233.6791,0.1459
2018-05-14,1229.9981,0.1461
2018-05-15,1226.317,0.1463
2018-05-16,1222.63594132604067,0.146435742077304781
2018-05-17,1165.02343776928547,0.144379050930610903
2018-05-18,1196.73299354788332,0.145069095152118133
2018-05-19,1194.72438213426108,0.144852299273784429
2018-05-20,1241.62049290601635,0.145490012128578483
2018-05-21,1212.03072587737006,0.143960319968330724
2018-05-22,1135.89905025351254,0.142114751627835517
2018-05-23,1046.59021457251856,0.139422484260207813
2018-05-24,1084.35740529923282,0.142955488169089706
2018-05-25,1057.13483725795095,0.14141591003750334
2018-05-26,1046.9608983427222,0.142421376021809126
2018-05-27,1039.53041030555801,0.141164208798171376
2018-05-28,972.353302039277764,0.136501675053033483
2018-05-29,1045.89586583190635,0.139904393493116619
2018-05-30,1033.93912288514775,0.139893155775620309
2018-05-31,1056.78572034602189,0.140903823353980551
2018-06-01,1060.62596173817383,0.140794670182443682
2018-06-02,1092.97731946322801,0.142989673846374871
2018-06-03,1123.69758772553655,0.145561773238900405
2018-06-04,1078.91598995268532,0.143767288057016412
2018-06-05,1105.94083206992582,0.144929088676177015
2018-06-06,1103.94923941263028,0.144102709152721997
2018-06-07,1109.17997102081972,0.144044295981935661
2018-06-08,1095.77308396046465,0.143663103708018297
2018-06-09,1078.63660211103456,0.143582546794665616
2018-06-10,956.692042122835232,0.141234173155811382
2018-06-11,973.406270945079996,0.141349311038372005
2018-06-12,912.597821743844293,0.139203584850758372
2018-06-13,878.488623468020251,0.139213047603717083
2018-06-14,937.868339823663746,0.141083113805019783
2018-06-15,893.495415450420751,0.139680681515534699
2018-06-16,906.00392980475533,0.139319632573704583
2018-06-17,900.303869388941735,0.139324083694516154
2018-06-18,934.145922220729858,0.139093431500594084
2018-06-19,947.353465666451825,0.140587347654900302
2018-06-20,943.771083898848588,0.13958488329838159
2018-06-21,933.054013247668195,0.138833481371301998
2018-06-22,829.191184014273858,0.137054808293833597
2018-06-23,844.464493194240276,0.136823407458321833
2018-06-24,828.078830545057258,0.134522503658413173
2018-06-25,840.273355140328817,0.134193814262769634
2018-06-26,800.325908153592991,0.131524389178897777
2018-06-27,817.743765325815843,0.133148760632575969
2018-06-28,776.564692560089725,0.132252133920330001
2018-06-29,815.657013571345146,0.131500104562577519
2018-06-30,843.691268322735709,0.132120936197429539
2018-07-01,841.230177668236365,0.1326562270131873
2018-07-02,885.369666390263319,0.133829378533700832
2018-07-03,867.163243479827543,0.133207254738924141
2018-07-04,877.741454408250206,0.133195362344724066
2018-07-05,868.825043183417051,0.132962937830510358
2018-07-06,873.464842178116101,0.132268005629849111
2018-07-07,896.776283305863785,0.132711630674521408
2018-07-08,888.749538942969366,0.132507777363406132
