date,AdrActCnt,BlkCnt,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2016-04-30,28,17214,192457071.3124428465079658493,0.0000104545454545455,1.975558720323319953022104172E-8,0.00001,1.88966486291795E-8,0.00023,4.346229184711285E-7,,,,,,38634.39787761,9791.452915285166,0.000004200184102863814,0.00188966486291795,,-5.120546511852207,101847197928.6622366,22,6,2636179.247605,4981.49529655264689584900975,439363.207934167,830.2492160921084458631225976,219196.44043,414.2078115572585431527185,2636179.247605,4981.49529655264689584900975,0.05531550918620042,0.03253779766613858,0.05329909693030595
2016-05-01,38,22208,192177317.8430458937653663059,0.00001,1.88691806698163E-8,0.00001,1.88691806698163E-8,0.00048,9.057206721511824E-7,,,,,,79586.70348944,9785.127245023798,0.000004146974868497961,0.00188691806698163,,-6.996510159016759,101847197928.6617466,48,13,1279701.174483,2414.69126646958397378574729,98438.5518833077,185.7454820361218586521195376,2500.00999,4.7173140177655641464837,1279701.174483,2414.69126646958397378574729,0.05529424628815784,0.032312354240834666,0.05322472307044134
2016-05-02,38,22388,189233937.1721599848403571958,0.0000115789473684211,2.151389378793041432717315158E-8,0.00001,1.85801809986671E-8,0.00044,8.175279639413524E-7,,,,,,85316.64933924,9736.66620929652,0.000004175949736995915,0.00185801809986671,,-10.347459591633223,101847197928.6612966,38,15,1193755.2484473,2218.018858425964659064459383,79583.68322982,147.8679238950643106042972922,9999.99999,18.5801809800869190013329,1193755.2484473,2218.018858425964659064459383,0.05505665905710438,0.03207879456902968,0.05323480105478866
2016-05-03,24,22891,190391811.0822265298141544934,0.00001,1.86938683591066E-8,0.00001,1.86938683591066E-8,0.00018,3.364896304639188E-7,,,,,,506414.32471695,10005.510876475046,0.000004139210403272941,0.00186938683591066,,-13.999255878319131,101847197928.6611166,18,5,201114.3701071,375.960555990677092310231686,40222.87402142,75.1921111981354184620463372,1966.0424857,3.675293941608652009527562,201114.3701071,375.960555990677092310231686,0.05500393722002657,0.030651118726190633,0.05309976801100464
2016-05-04,66,22708,190205995.762423078891146548,0.00001,1.86756238395144E-8,0.00001,1.86756238395144E-8,0.00072,0.0000013446449164450368,,,,,,64074.67970094,10010.134162696884,0.000004165244886031565,0.00186756238395144,,-18.01286487281594,101847197928.6603466,72,22,1589507.718244,2968.50482359297843889807136,72250.3508292727,134.9320374360444235618473177,23581.6956065,44.04028766449233875734836,1589507.718244,2968.50482359297843889807136,0.054911161865060475,0.02906453973558233,0.05171466743420507
2016-05-05,36,22028,189795265.59996689610991032,0.00001,1.8635295762669E-8,0.00001,1.8635295762669E-8,0.00029,5.40423577117401E-7,,,,,,246963.10610423,10013.443051510083,0.000004147295733489185,0.0018635295762669,,-13.167523506358577,101847197928.6600166,29,8,412398.432848,768.5166768183670541751312,51549.804106,96.0645846022958817718914,1646.2537775,3.06784260441235847321475,412398.432848,768.5166768183670541751312,0.054869865002175826,0.02729337173338273,0.05053396660380155
2016-05-06,46,22744,186265646.0785342029906237416,0.00001,1.82887354651629E-8,0.00001,1.82887354651629E-8,0.0004,7.31549418606516E-7,,,,,,54394.88972768,9838.503841150836,0.000003961225599064878,0.00182887354651629,,-14.343909421798372,101847197928.6595866,40,15,1872367.026361,3424.32252388100191814592069,124824.468424067,228.2881682587340708342435514,2500,4.572183866290725,1872367.026361,3424.32252388100191814592069,0.05480978225761934,0.02741405309285002,0.039725407539270154
2016-05-07,26,22233,184090734.8093684751159743274,0.00001,1.80751889647782E-8,0.00001,1.80751889647782E-8,0.00018,3.253534013660076E-7,,,,,,119885.66856528,9805.86929454073,0.000003917790181180602,0.00180751889647782,,-15.730158231214375,101847197928.6593566,18,9,849536.055039,1535.55247272221383476273498,94392.8950043333,170.6169414135792547230073374,318,0.57479100907994676,849536.055039,1535.55247272221383476273498,0.05478300753602922,0.027376141168428073,0.03848079954017495
2016-05-08,39,22245,185442749.9030044877081563888,0.00001,1.8207938330606E-8,0.00001,1.8207938330606E-8,0.00038,6.91901656563028E-7,,,,,,4394.88117799,9661.79292137222,0.000003946417884278196,0.0018207938330606,,-15.786071147376946,101847197928.6589266,38,20,23174050.4018,42195.16805863295955374908,1200498.08859,2185.859516305709849638554,159775.037444,290.9174028550616501211064,24009961.7718,43717.19032611419699277108,0.05478565436362455,0.027364965350898947,0.03829604163285107
2016-05-09,42,22306,183617062.3077855013482594453,0.00001,1.80286808122502E-8,0.00001,1.80286808122502E-8,0.00034,6.129751476165068E-7,,,,,,71251.54049514,9580.750046168923,0.0000038900000000000085,0.00180286808122502,,-10.343600214348788,101847197928.6585666,34,11,1429403.4517837,2577.025858413699610800068174,129945.768343973,234.2750780376095472185738045,6000,10.81720848735012,1429403.4517837,2577.025858413699610800068174,0.05467423227378539,0.024312611183823874,0.038171310779846555
2016-05-10,63,22464,179787222.1295578114724367292,0.00001,1.76526429578844E-8,0.00001,1.76526429578844E-8,0.0008,0.000001412211436630752,,,,,,27401.37987693,9473.857321408646,0.000003913420222092343,0.00176526429578844,,-5.108568498392442,101847197928.6577066,80,32,3716863.836277,6561.24702248703795278923788,116151.994883656,205.0389694527194947085897366,29970,52.9049709447795468,3716863.836277,6561.24702248703795278923788,0.05375733738889893,0.020201523487066452,0.0353506237604551
2016-05-11,63,22884,182138583.3531841404120862317,0.00001,1.78835144272472E-8,0.00001,1.78835144272472E-8,0.00055,9.83593293498596E-7,,,,,,12239.45118631,9610.16372666795,0.000003939999999999994,0.00178835144272472,,-5.941243123978774,101847197928.6571566,55,6,8321222.608623,14881.27045736450013328726056,1386870.4347705,2480.21174289408335554787676,369333.221401,660.49759933864678245573272,8321222.608623,14881.27045736450013328726056,0.0536422398105929,0.019909116149174424,0.02856170572268884
2016-05-12,43,22181,182361126.9245509865084142911,0.00001,1.79053651581356E-8,0.00001,1.79053651581356E-8,0.00046,8.236467972742376E-7,,,,,,19299.72692162,9742.041944943523,0.000003930000000000005,0.00179053651581356,,-4.494972713830438,101847197928.6566966,46,15,5277131.554361,9448.89674683534113928093516,351808.770290733,629.9264497890221457732237395,20782.407195,37.2116589691539606225642,5277131.554361,9448.89674683534113928093516,0.05363083813251449,0.019786606076848953,0.02806252377657303
2016-05-13,294,22113,180222751.138576551780492132,0.00001,1.76954059418337E-8,0.00001,1.76954059418337E-8,0.00548,0.0000096970824561248676,,,,,,14629.2534766,9605.238325220424,0.000003870031560490945,0.00176954059418337,,-3.9465114230994622,101847197928.6510966,548,290,6961886.202297,12319.34024704963861733320089,24006.5041458517,42.48048361051595251913462623,55,0.09732473268008535,6961886.202297,12319.34024704963861733320089,0.05356528534309777,0.019654226005253454,0.02806940190211264
2016-05-14,74,22482,182733460.3075621668815634563,0.00001,1.79419231970994E-8,0.00001,1.79419231970994E-8,0.00097,0.0000017403665501186418,,,,,,1940213.44214974,9786.495006937335,0.000003916428404441849,0.00179419231970994,,-4.1307670005283,101847197928.6501266,97,41,52492.780287,94.18214323115673998995278,1327.26293382927,2.381364962112158538619881944,55,0.0986805775840467,54417.780287,97.63596344659837448995278,0.05356354222352597,0.01959968005916319,0.02742798694527154
2016-05-15,43,22810,180928212.5536048655873051598,0.0000105405405405405,1.87249251637225225756516572E-8,0.00001,1.7764672591224E-8,0.00039,6.92822231057736E-7,,,,,,90555.26001467,10561.784299641327,0.000003854697837521906,0.0017764672591224,,-4.832872047761826,101847197928.6496766,37,18,1124696.653868,1997.9867820410205782454432,62483.1474371111,110.9992656689455679417772986,155.41964175,0.2760979049934078274002,1124696.653868,1997.9867820410205782454432,0.05356835197019424,0.01966068073284323,0.0272678953234477
2016-05-16,64,22218,173782371.7309930094526025642,0.00001,1.70630488874853E-8,0.00001,1.70630488874853E-8,0.00059,0.0000010067198843616327,,,,,,12918.95642258,10211.580692716285,0.0000037482746931618826,0.00170630488874853,,-10.938950008235556,101847197928.6490366,59,12,7883546.8281817,13451.7344936044021694484479,656962.235681808,1120.977874467032945352407742,23805.73979935,40.6198501999063546348074555,7883546.8281817,13451.7344936044021694484479,0.05365076436709312,0.020164107050331708,0.02762796507753274
2016-05-17,59,22385,171456777.464858573489655332,0.00001,1.683470738046E-8,0.00001,1.683470738046E-8,0.0006,0.0000010100824428276,,,,,,49714.80953688,11012.126435729546,0.0000037117989479836414,0.001683470738046,,-10.751475530589088,101847197928.6482866,60,25,2048628.947338,3448.806885957502927021548,81945.15789352,137.95227543830011708086192,471,0.792914717619666,2048628.947338,3448.806885957502927021548,0.053597237367625644,0.02012560230198934,0.02634234207965262
2016-05-18,43,22627,174040744.4753885801581150091,0.00001,1.70884175524709E-8,0.00001,1.70884175524709E-8,0.00031,5.297409441265979E-7,,,,,,800842.28778714,11222.427924691063,0.000003759942139099936,0.00170884175524709,,-10.22068314243058,101847197928.6479666,31,7,127175.099869,217.32212088386592552163121,18167.8714098571,31.04601726912363040987209084,1060.099989,1.81154312594018080128201,127175.099869,217.32212088386592552163121,0.05354958097682847,0.020284344508955134,0.02621442913663448
2016-05-19,67,22538,166042766.0986050073793585391,0.00001,1.63031256112645E-8,0.00001,1.63031256112645E-8,0.00084,0.000001369462551346218,,,,,,13332.0398759,10768.560142641189,0.0000037245201636469914,0.00163031256112645,,-14.935081637181375,101847197928.6470266,84,46,7639280.9259986,12454.41565162921612150712297,166071.32447823,270.7481663397648590273021835,156.00454265,0.2543361654750820010680925,7639280.9259986,12454.41565162921612150712297,0.05359508029747348,0.02166602809360496,0.02681804761020053
2016-05-20,66,22450,166001559.6761430574587058529,0.00001,1.62990797049167E-8,0.00001,1.62990797049167E-8,0.00076,0.0000012387300575736692,,,,,,16296.33779285,10715.484985120325,0.0000036842670952659143,0.00162990797049167,,-14.252210129794122,101847197928.6461466,76,38,6249698.504245,10186.43340523879359623213915,169176.829059079,275.7426621058996345031073719,38580.334449,62.88239462265945156853983,6428719.504245,10478.22116002418285130213915,0.0535914785944675,0.021678909950706166,0.026757333005589926
